src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,59087,39772,TCP,60,0,38,S,2,1024,0
192.168.167.52,192.168.167.254,59087,60135,TCP,60,0,48,S,2,1024,1
192.168.167.52,192.168.167.254,59087,46101,TCP,60,0,47,S,2,1024,2
192.168.167.254,192.168.167.52,5416,59087,TCP,54,0,64,RA,20,0,3
192.168.167.254,192.168.167.52,39772,59087,TCP,54,0,64,RA,20,0,4
192.168.167.254,192.168.167.52,60135,59087,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,46101,59087,TCP,54,0,64,RA,20,0,6
192.168.167.52,192.168.167.254,59087,31695,TCP,60,0,55,S,2,1024,7
192.168.167.52,192.168.167.254,59087,29262,TCP,60,0,48,S,2,1024,8
192.168.167.52,192.168.167.254,59087,37987,TCP,60,0,58,S,2,1024,9
192.168.167.52,192.168.167.254,59087,12106,TCP,60,0,43,S,2,1024,10
192.168.167.52,192.168.167.254,59087,59573,TCP,60,0,55,S,2,1024,11
192.168.167.52,192.168.167.254,59087,46469,TCP,60,0,52,S,2,1024,12
192.168.167.254,192.168.167.52,31695,59087,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,29262,59087,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,37987,59087,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,12106,59087,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,59573,59087,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,46469,59087,TCP,54,0,64,RA,20,0,18
192.168.167.52,192.168.167.254,59087,38542,TCP,60,0,39,S,2,1024,19
192.168.167.52,192.168.167.254,59087,4537,TCP,60,0,47,S,2,1024,20
192.168.167.254,192.168.167.52,38542,59087,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,4537,59087,TCP,54,0,64,RA,20,0,22
192.168.167.52,192.168.167.254,59087,4391,TCP,60,0,58,S,2,1024,23
192.168.167.254,192.168.167.52,4391,59087,TCP,54,0,64,RA,20,0,24
192.168.167.52,192.168.167.254,59087,34763,TCP,60,0,48,S,2,1024,25
192.168.167.52,192.168.167.254,59087,31961,TCP,60,0,57,S,2,1024,26
