src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,47877,24788,TCP,60,0,48,S,2.0,1024.0,0
192.168.167.52,192.168.167.254,47877,54491,TCP,60,0,43,S,2.0,1024.0,1
192.168.167.52,192.168.167.254,47877,19896,TCP,60,0,38,S,2.0,1024.0,2
192.168.167.254,192.168.167.52,37617,47877,TCP,54,0,64,RA,20.0,0.0,3
192.168.167.254,192.168.167.52,46129,47877,TCP,54,0,64,RA,20.0,0.0,4
192.168.167.254,192.168.167.52,36644,47877,TCP,54,0,64,RA,20.0,0.0,5
192.168.167.254,192.168.167.52,33377,47877,TCP,54,0,64,RA,20.0,0.0,6
192.168.167.254,192.168.167.52,31254,47877,TCP,54,0,64,RA,20.0,0.0,7
192.168.167.254,192.168.167.52,24788,47877,TCP,54,0,64,RA,20.0,0.0,8
192.168.167.254,192.168.167.52,54491,47877,TCP,54,0,64,RA,20.0,0.0,9
192.168.167.254,192.168.167.52,19896,47877,TCP,54,0,64,RA,20.0,0.0,10
192.168.167.52,192.168.167.254,47877,63090,TCP,60,0,45,S,2.0,1024.0,11
192.168.167.52,192.168.167.254,47877,50540,TCP,60,0,52,S,2.0,1024.0,12
192.168.167.52,192.168.167.254,47877,24102,TCP,60,0,52,S,2.0,1024.0,13
192.168.167.52,192.168.167.254,47877,20705,TCP,60,0,50,S,2.0,1024.0,14
192.168.167.52,192.168.167.254,47877,62139,TCP,60,0,59,S,2.0,1024.0,15
192.168.167.52,192.168.167.254,47877,2415,TCP,60,0,56,S,2.0,1024.0,16
192.168.167.52,192.168.167.254,47877,1860,TCP,60,0,40,S,2.0,1024.0,17
192.168.167.52,192.168.167.254,47877,61019,TCP,60,0,47,S,2.0,1024.0,18
192.168.167.254,192.168.167.52,63090,47877,TCP,54,0,64,RA,20.0,0.0,19
192.168.167.254,192.168.167.52,50540,47877,TCP,54,0,64,RA,20.0,0.0,20
192.168.167.254,192.168.167.52,24102,47877,TCP,54,0,64,RA,20.0,0.0,21
192.168.167.254,192.168.167.52,20705,47877,TCP,54,0,64,RA,20.0,0.0,22
192.168.167.254,192.168.167.52,62139,47877,TCP,54,0,64,RA,20.0,0.0,23
192.168.167.254,192.168.167.52,2415,47877,TCP,54,0,64,RA,20.0,0.0,24
192.168.167.254,192.168.167.52,1860,47877,TCP,54,0,64,RA,20.0,0.0,25
192.168.167.254,192.168.167.52,61019,47877,TCP,54,0,64,RA,20.0,0.0,26
192.168.167.52,192.168.167.254,47877,65472,TCP,60,0,58,S,2.0,1024.0,27
192.168.167.52,192.168.167.254,47877,62560,TCP,60,0,50,S,2.0,1024.0,28
192.168.167.52,192.168.167.254,47877,63317,TCP,60,0,45,S,2.0,1024.0,29
192.168.167.52,192.168.167.254,47877,41398,TCP,60,0,52,S,2.0,1024.0,30
192.168.167.52,192.168.167.254,47877,38802,TCP,60,0,56,S,2.0,1024.0,31
192.168.167.52,192.168.167.254,47877,54646,TCP,60,0,51,S,2.0,1024.0,32
192.168.167.52,192.168.167.254,47877,50485,TCP,60,0,43,S,2.0,1024.0,33
192.168.167.52,192.168.167.254,47877,14867,TCP,60,0,54,S,2.0,1024.0,34
192.168.167.254,192.168.167.52,65472,47877,TCP,54,0,64,RA,20.0,0.0,35
192.168.167.254,192.168.167.52,62560,47877,TCP,54,0,64,RA,20.0,0.0,36
192.168.167.254,192.168.167.52,63317,47877,TCP,54,0,64,RA,20.0,0.0,37
192.168.167.254,192.168.167.52,41398,47877,TCP,54,0,64,RA,20.0,0.0,38
