src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,40851,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,40852,TCP,54,0,64,RA,20,0,1
192.168.167.52,192.168.167.254,40853,80,TCP,60,0,64,S,2,512,2
192.168.167.52,192.168.167.254,40854,80,TCP,60,0,64,S,2,512,3
192.168.167.254,192.168.167.52,80,40853,TCP,54,0,64,RA,20,0,4
192.168.167.254,192.168.167.52,80,40854,TCP,54,0,64,RA,20,0,5
192.168.167.52,192.168.167.254,40855,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,40856,80,TCP,60,0,64,S,2,512,7
192.168.167.254,192.168.167.52,80,40855,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,80,40856,TCP,54,0,64,RA,20,0,9
192.168.167.52,192.168.167.254,40857,80,TCP,60,0,64,S,2,512,10
192.168.167.52,192.168.167.254,40858,80,TCP,60,0,64,S,2,512,11
192.168.167.254,192.168.167.52,80,40857,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,40858,TCP,54,0,64,RA,20,0,13
192.168.167.52,192.168.167.254,40859,80,TCP,60,0,64,S,2,512,14
192.168.167.52,192.168.167.254,40860,80,TCP,60,0,64,S,2,512,15
192.168.167.254,192.168.167.52,80,40859,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,40860,TCP,54,0,64,RA,20,0,17
192.168.167.52,192.168.167.254,40861,80,TCP,60,0,64,S,2,512,18
192.168.167.52,192.168.167.254,40862,80,TCP,60,0,64,S,2,512,19
192.168.167.254,192.168.167.52,80,40861,TCP,54,0,64,RA,20,0,20
192.168.167.254,192.168.167.52,80,40862,TCP,54,0,64,RA,20,0,21
192.168.167.52,192.168.167.254,40863,80,TCP,60,0,64,S,2,512,22
192.168.167.254,192.168.167.52,80,40863,TCP,54,0,64,RA,20,0,23
192.168.167.52,192.168.167.254,40864,80,TCP,60,0,64,S,2,512,24
192.168.167.52,192.168.167.254,40865,80,TCP,60,0,64,S,2,512,25
