src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,59087.0,37410.0,TCP,60,0,46,S,2.0,1024.0,0
192.168.167.52,192.168.167.254,59087.0,42086.0,TCP,60,0,57,S,2.0,1024.0,1
192.168.167.52,192.168.167.254,59087.0,19075.0,TCP,60,0,45,S,2.0,1024.0,2
192.168.167.52,192.168.167.254,59087.0,26360.0,TCP,60,0,41,S,2.0,1024.0,3
192.168.167.52,192.168.167.254,59087.0,32045.0,TCP,60,0,42,S,2.0,1024.0,4
192.168.167.52,192.168.167.254,59087.0,38623.0,TCP,60,0,53,S,2.0,1024.0,5
192.168.167.254,192.168.167.52,2510.0,59087.0,TCP,54,0,64,RA,20.0,0.0,6
192.168.167.254,192.168.167.52,29436.0,59087.0,TCP,54,0,64,RA,20.0,0.0,7
192.168.167.254,192.168.167.52,37410.0,59087.0,TCP,54,0,64,RA,20.0,0.0,8
192.168.167.254,192.168.167.52,42086.0,59087.0,TCP,54,0,64,RA,20.0,0.0,9
192.168.167.254,192.168.167.52,19075.0,59087.0,TCP,54,0,64,RA,20.0,0.0,10
192.168.167.254,192.168.167.52,26360.0,59087.0,TCP,54,0,64,RA,20.0,0.0,11
192.168.167.254,192.168.167.52,32045.0,59087.0,TCP,54,0,64,RA,20.0,0.0,12
192.168.167.254,192.168.167.52,38623.0,59087.0,TCP,54,0,64,RA,20.0,0.0,13
192.168.167.52,192.168.167.254,59087.0,45874.0,TCP,60,0,49,S,2.0,1024.0,14
192.168.167.52,192.168.167.254,59087.0,31985.0,TCP,60,0,59,S,2.0,1024.0,15
192.168.167.52,192.168.167.254,59087.0,59684.0,TCP,60,0,58,S,2.0,1024.0,16
192.168.167.52,192.168.167.254,59087.0,56100.0,TCP,60,0,49,S,2.0,1024.0,17
192.168.167.52,192.168.167.254,59087.0,41052.0,TCP,60,0,37,S,2.0,1024.0,18
192.168.167.52,192.168.167.254,59087.0,45295.0,TCP,60,0,56,S,2.0,1024.0,19
192.168.167.52,192.168.167.254,59087.0,549.0,TCP,60,0,40,S,2.0,1024.0,20
192.168.167.52,192.168.167.254,59087.0,32345.0,TCP,60,0,47,S,2.0,1024.0,21
192.168.167.254,192.168.167.52,45874.0,59087.0,TCP,54,0,64,RA,20.0,0.0,22
192.168.167.254,192.168.167.52,31985.0,59087.0,TCP,54,0,64,RA,20.0,0.0,23
192.168.167.254,192.168.167.52,59684.0,59087.0,TCP,54,0,64,RA,20.0,0.0,24
192.168.167.254,192.168.167.52,56100.0,59087.0,TCP,54,0,64,RA,20.0,0.0,25
192.168.167.254,192.168.167.52,41052.0,59087.0,TCP,54,0,64,RA,20.0,0.0,26
192.168.167.254,192.168.167.52,45295.0,59087.0,TCP,54,0,64,RA,20.0,0.0,27
192.168.167.254,192.168.167.52,549.0,59087.0,TCP,54,0,64,RA,20.0,0.0,28
192.168.167.254,192.168.167.52,32345.0,59087.0,TCP,54,0,64,RA,20.0,0.0,29
192.168.167.52,192.168.167.254,59087.0,47908.0,TCP,60,0,47,S,2.0,1024.0,30
192.168.167.52,192.168.167.254,59087.0,44519.0,TCP,60,0,56,S,2.0,1024.0,31
192.168.167.52,192.168.167.254,59087.0,8735.0,TCP,60,0,43,S,2.0,1024.0,32
192.168.167.52,192.168.167.254,59087.0,1470.0,TCP,60,0,56,S,2.0,1024.0,33
192.168.167.52,192.168.167.254,59087.0,29167.0,TCP,60,0,50,S,2.0,1024.0,34
192.168.167.52,192.168.167.254,59087.0,33320.0,TCP,60,0,59,S,2.0,1024.0,35
192.168.167.52,192.168.167.254,59087.0,64781.0,TCP,60,0,59,S,2.0,1024.0,36
192.168.167.52,192.168.167.254,59087.0,38425.0,TCP,60,0,42,S,2.0,1024.0,37
192.168.167.254,192.168.167.52,47908.0,59087.0,TCP,54,0,64,RA,20.0,0.0,38
192.168.167.254,192.168.167.52,44519.0,59087.0,TCP,54,0,64,RA,20.0,0.0,39
192.168.167.254,192.168.167.52,8735.0,59087.0,TCP,54,0,64,RA,20.0,0.0,40
192.168.167.254,192.168.167.52,1470.0,59087.0,TCP,54,0,64,RA,20.0,0.0,41
192.168.167.254,192.168.167.52,29167.0,59087.0,TCP,54,0,64,RA,20.0,0.0,42
192.168.167.254,192.168.167.52,33320.0,59087.0,TCP,54,0,64,RA,20.0,0.0,43
192.168.167.254,192.168.167.52,64781.0,59087.0,TCP,54,0,64,RA,20.0,0.0,44
192.168.167.254,192.168.167.52,38425.0,59087.0,TCP,54,0,64,RA,20.0,0.0,45
192.168.167.52,192.168.167.254,59087.0,5925.0,TCP,60,0,54,S,2.0,1024.0,46
192.168.167.52,192.168.167.254,59087.0,46102.0,TCP,60,0,59,S,2.0,1024.0,47
192.168.167.52,192.168.167.254,59087.0,31386.0,TCP,60,0,50,S,2.0,1024.0,48
192.168.167.52,192.168.167.254,59087.0,47086.0,TCP,60,0,47,S,2.0,1024.0,49
192.168.167.52,192.168.167.254,59087.0,22852.0,TCP,60,0,52,S,2.0,1024.0,50
192.168.167.52,192.168.167.254,59087.0,862.0,TCP,60,0,59,S,2.0,1024.0,51
192.168.167.52,192.168.167.254,59087.0,28640.0,TCP,60,0,43,S,2.0,1024.0,52
192.168.167.254,192.168.167.52,5925.0,59087.0,TCP,54,0,64,RA,20.0,0.0,53
192.168.167.254,192.168.167.52,46102.0,59087.0,TCP,54,0,64,RA,20.0,0.0,54
192.168.167.254,192.168.167.52,31386.0,59087.0,TCP,54,0,64,RA,20.0,0.0,55
192.168.167.254,192.168.167.52,47086.0,59087.0,TCP,54,0,64,RA,20.0,0.0,56
192.168.167.254,192.168.167.52,22852.0,59087.0,TCP,54,0,64,RA,20.0,0.0,57
192.168.167.254,192.168.167.52,862.0,59087.0,TCP,54,0,64,RA,20.0,0.0,58
192.168.167.254,192.168.167.52,28640.0,59087.0,TCP,54,0,64,RA,20.0,0.0,59
192.168.167.52,192.168.167.254,59087.0,21428.0,TCP,60,0,52,S,2.0,1024.0,60
192.168.167.52,192.168.167.254,59087.0,56342.0,TCP,60,0,55,S,2.0,1024.0,61
192.168.167.52,192.168.167.254,59087.0,42644.0,TCP,60,0,40,S,2.0,1024.0,62
192.168.167.52,192.168.167.254,59087.0,31675.0,TCP,60,0,51,S,2.0,1024.0,63
192.168.167.254,192.168.167.52,21428.0,59087.0,TCP,54,0,64,RA,20.0,0.0,64
192.168.167.254,192.168.167.52,56342.0,59087.0,TCP,54,0,64,RA,20.0,0.0,65
192.168.167.254,192.168.167.52,42644.0,59087.0,TCP,54,0,64,RA,20.0,0.0,66
192.168.167.254,192.168.167.52,31675.0,59087.0,TCP,54,0,64,RA,20.0,0.0,67
192.168.167.52,192.168.167.254,59087.0,18513.0,TCP,60,0,43,S,2.0,1024.0,68
192.168.167.52,192.168.167.254,59087.0,14200.0,TCP,60,0,56,S,2.0,1024.0,69
192.168.167.52,192.168.167.254,59087.0,36918.0,TCP,60,0,45,S,2.0,1024.0,70
192.168.167.52,192.168.167.254,59087.0,23311.0,TCP,60,0,49,S,2.0,1024.0,71
192.168.167.52,192.168.167.254,59087.0,6410.0,TCP,60,0,56,S,2.0,1024.0,72
192.168.167.52,192.168.167.254,59087.0,28969.0,TCP,60,0,48,S,2.0,1024.0,73
192.168.167.52,192.168.167.254,59087.0,2533.0,TCP,60,0,53,S,2.0,1024.0,74
192.168.167.52,192.168.167.254,59087.0,21182.0,TCP,60,0,50,S,2.0,1024.0,75
192.168.167.254,192.168.167.52,18513.0,59087.0,TCP,54,0,64,RA,20.0,0.0,76
