src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,59893,59087,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,65101,59087,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,25309,59087,TCP,54,0,64,RA,20,0,2
192.168.167.52,192.168.167.254,59087,21335,TCP,60,0,54,S,2,1024,3
192.168.167.52,192.168.167.254,59087,37916,TCP,60,0,37,S,2,1024,4
192.168.167.52,192.168.167.254,59087,19337,TCP,60,0,51,S,2,1024,5
192.168.167.52,192.168.167.254,59087,11316,TCP,60,0,57,S,2,1024,6
192.168.167.254,192.168.167.52,21335,59087,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,37916,59087,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,19337,59087,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,11316,59087,TCP,54,0,64,RA,20,0,10
192.168.167.52,192.168.167.254,59087,3474,TCP,60,0,52,S,2,1024,11
192.168.167.52,192.168.167.254,59087,33446,TCP,60,0,55,S,2,1024,12
192.168.167.254,192.168.167.52,3474,59087,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,33446,59087,TCP,54,0,64,RA,20,0,14
192.168.167.52,192.168.167.254,59087,40030,TCP,60,0,49,S,2,1024,15
192.168.167.254,192.168.167.52,40030,59087,TCP,54,0,64,RA,20,0,16
192.168.167.52,192.168.167.254,59087,37761,TCP,60,0,51,S,2,1024,17
192.168.167.52,192.168.167.254,59087,45577,TCP,60,0,47,S,2,1024,18
192.168.167.254,192.168.167.52,37761,59087,TCP,54,0,64,RA,20,0,19
192.168.167.254,192.168.167.52,45577,59087,TCP,54,0,64,RA,20,0,20
192.168.167.52,192.168.167.254,59087,10704,TCP,60,0,57,S,2,1024,21
192.168.167.254,192.168.167.52,10704,59087,TCP,54,0,64,RA,20,0,22
192.168.167.52,192.168.167.254,59087,58213,TCP,60,0,44,S,2,1024,23
192.168.167.52,192.168.167.254,59087,28546,TCP,60,0,51,S,2,1024,24
192.168.167.254,192.168.167.52,58213,59087,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,28546,59087,TCP,54,0,64,RA,20,0,26
192.168.167.52,192.168.167.254,59087,13609,TCP,60,0,42,S,2,1024,27
192.168.167.52,192.168.167.254,59087,7114,TCP,60,0,50,S,2,1024,28
192.168.167.52,192.168.167.254,59087,29200,TCP,60,0,39,S,2,1024,29
192.168.167.52,192.168.167.254,59087,34026,TCP,60,0,49,S,2,1024,30
192.168.167.254,192.168.167.52,13609,59087,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,7114,59087,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,29200,59087,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,34026,59087,TCP,54,0,64,RA,20,0,34
192.168.167.52,192.168.167.254,59087,47882,TCP,60,0,47,S,2,1024,35
192.168.167.254,192.168.167.52,47882,59087,TCP,54,0,64,RA,20,0,36
192.168.167.52,192.168.167.254,59087,23118,TCP,60,0,51,S,2,1024,37
192.168.167.52,192.168.167.254,59087,13557,TCP,60,0,44,S,2,1024,38
192.168.167.254,192.168.167.52,23118,59087,TCP,54,0,64,RA,20,0,39
192.168.167.254,192.168.167.52,13557,59087,TCP,54,0,64,RA,20,0,40
192.168.167.52,192.168.167.254,59087,48914,TCP,60,0,49,S,2,1024,41
192.168.167.52,192.168.167.254,59087,17388,TCP,60,0,56,S,2,1024,42
192.168.167.254,192.168.167.52,48914,59087,TCP,54,0,64,RA,20,0,43
192.168.167.254,192.168.167.52,17388,59087,TCP,54,0,64,RA,20,0,44
192.168.167.52,192.168.167.254,59087,10865,TCP,60,0,43,S,2,1024,45
192.168.167.52,192.168.167.254,59087,37957,TCP,60,0,38,S,2,1024,46
192.168.167.52,192.168.167.254,59087,2641,TCP,60,0,55,S,2,1024,47
192.168.167.254,192.168.167.52,10865,59087,TCP,54,0,64,RA,20,0,48
192.168.167.254,192.168.167.52,37957,59087,TCP,54,0,64,RA,20,0,49
192.168.167.254,192.168.167.52,2641,59087,TCP,54,0,64,RA,20,0,50
192.168.167.52,192.168.167.254,59087,64519,TCP,60,0,57,S,2,1024,51
