src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,23691,TCP,54,0,64,RA,20,0,0
192.168.167.52,192.168.167.254,23692,80,TCP,60,0,64,S,2,512,1
192.168.167.52,192.168.167.254,23693,80,TCP,60,0,64,S,2,512,2
192.168.167.52,192.168.167.254,23694,80,TCP,60,0,64,S,2,512,3
192.168.167.52,192.168.167.254,23695,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,23696,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,23697,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,23698,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,23699,80,TCP,60,0,64,S,2,512,8
192.168.167.254,192.168.167.52,80,23692,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,23693,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,80,23694,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,80,23695,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,23696,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,23697,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,23698,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,23699,TCP,54,0,64,RA,20,0,16
192.168.167.52,192.168.167.254,23700,80,TCP,60,0,64,S,2,512,17
192.168.167.52,192.168.167.254,23701,80,TCP,60,0,64,S,2,512,18
192.168.167.52,192.168.167.254,23702,80,TCP,60,0,64,S,2,512,19
192.168.167.52,192.168.167.254,23703,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,23704,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,23705,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,23706,80,TCP,60,0,64,S,2,512,23
192.168.167.52,192.168.167.254,23707,80,TCP,60,0,64,S,2,512,24
192.168.167.254,192.168.167.52,80,23700,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,80,23701,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,80,23702,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,80,23703,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,80,23704,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,80,23705,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,80,23706,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,80,23707,TCP,54,0,64,RA,20,0,32
192.168.167.52,192.168.167.254,23708,80,TCP,60,0,64,S,2,512,33
192.168.167.52,192.168.167.254,23709,80,TCP,60,0,64,S,2,512,34
192.168.167.52,192.168.167.254,23710,80,TCP,60,0,64,S,2,512,35
192.168.167.52,192.168.167.254,23711,80,TCP,60,0,64,S,2,512,36
192.168.167.52,192.168.167.254,23712,80,TCP,60,0,64,S,2,512,37
192.168.167.52,192.168.167.254,23713,80,TCP,60,0,64,S,2,512,38
192.168.167.52,192.168.167.254,23714,80,TCP,60,0,64,S,2,512,39
192.168.167.52,192.168.167.254,23715,80,TCP,60,0,64,S,2,512,40
192.168.167.254,192.168.167.52,80,23708,TCP,54,0,64,RA,20,0,41
192.168.167.254,192.168.167.52,80,23709,TCP,54,0,64,RA,20,0,42
192.168.167.254,192.168.167.52,80,23710,TCP,54,0,64,RA,20,0,43
192.168.167.254,192.168.167.52,80,23711,TCP,54,0,64,RA,20,0,44
192.168.167.254,192.168.167.52,80,23712,TCP,54,0,64,RA,20,0,45
192.168.167.254,192.168.167.52,80,23713,TCP,54,0,64,RA,20,0,46
192.168.167.254,192.168.167.52,80,23714,TCP,54,0,64,RA,20,0,47
192.168.167.254,192.168.167.52,80,23715,TCP,54,0,64,RA,20,0,48
192.168.167.52,192.168.167.254,23716,80,TCP,60,0,64,S,2,512,49
