src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,28643,47877,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,18278,47877,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,52829,47877,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,44121,47877,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,47877,56599,TCP,60,0,46,S,2,1024,4
192.168.167.52,192.168.167.254,47877,44027,TCP,60,0,39,S,2,1024,5
192.168.167.52,192.168.167.254,47877,16557,TCP,60,0,38,S,2,1024,6
192.168.167.52,192.168.167.254,47877,34046,TCP,60,0,55,S,2,1024,7
192.168.167.52,192.168.167.254,47877,23475,TCP,60,0,51,S,2,1024,8
192.168.167.52,192.168.167.254,47877,56135,TCP,60,0,38,S,2,1024,9
192.168.167.52,192.168.167.254,47877,2151,TCP,60,0,59,S,2,1024,10
192.168.167.52,192.168.167.254,47877,40756,TCP,60,0,54,S,2,1024,11
192.168.167.254,192.168.167.52,56599,47877,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,44027,47877,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,16557,47877,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,34046,47877,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,23475,47877,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,56135,47877,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,2151,47877,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,40756,47877,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,47877,8220,TCP,60,0,46,S,2,1024,20
192.168.167.52,192.168.167.254,47877,37410,TCP,60,0,52,S,2,1024,21
192.168.167.52,192.168.167.254,47877,17504,TCP,60,0,45,S,2,1024,22
192.168.167.52,192.168.167.254,47877,12382,TCP,60,0,37,S,2,1024,23
192.168.167.52,192.168.167.254,47877,43750,TCP,60,0,57,S,2,1024,24
192.168.167.52,192.168.167.254,47877,13633,TCP,60,0,52,S,2,1024,25
192.168.167.52,192.168.167.254,47877,22626,TCP,60,0,47,S,2,1024,26
192.168.167.52,192.168.167.254,47877,36709,TCP,60,0,56,S,2,1024,27
192.168.167.254,192.168.167.52,8220,47877,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,37410,47877,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,17504,47877,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,12382,47877,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,43750,47877,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,13633,47877,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,22626,47877,TCP,54,0,64,RA,20,0,34
192.168.167.254,192.168.167.52,36709,47877,TCP,54,0,64,RA,20,0,35
192.168.167.52,192.168.167.254,47877,10675,TCP,60,0,37,S,2,1024,36
192.168.167.52,192.168.167.254,47877,58930,TCP,60,0,58,S,2,1024,37
192.168.167.52,192.168.167.254,47877,53672,TCP,60,0,59,S,2,1024,38
192.168.167.52,192.168.167.254,47877,56783,TCP,60,0,38,S,2,1024,39
192.168.167.52,192.168.167.254,47877,6040,TCP,60,0,47,S,2,1024,40
192.168.167.52,192.168.167.254,47877,37933,TCP,60,0,44,S,2,1024,41
