src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,61982,80,TCP,60,0,64,S,2,512,0
192.168.167.52,192.168.167.254,61983,80,TCP,60,0,64,S,2,512,1
192.168.167.52,192.168.167.254,61984,80,TCP,60,0,64,S,2,512,2
192.168.167.52,192.168.167.254,61985,80,TCP,60,0,64,S,2,512,3
192.168.167.254,192.168.167.52,80,61978,TCP,54,0,64,RA,20,0,4
192.168.167.254,192.168.167.52,80,61979,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,80,61980,TCP,54,0,64,RA,20,0,6
192.168.167.254,192.168.167.52,80,61981,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,80,61982,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,80,61983,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,61984,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,80,61985,TCP,54,0,64,RA,20,0,11
192.168.167.52,192.168.167.254,61986,80,TCP,60,0,64,S,2,512,12
192.168.167.52,192.168.167.254,61987,80,TCP,60,0,64,S,2,512,13
192.168.167.52,192.168.167.254,61988,80,TCP,60,0,64,S,2,512,14
192.168.167.52,192.168.167.254,61989,80,TCP,60,0,64,S,2,512,15
192.168.167.52,192.168.167.254,61990,80,TCP,60,0,64,S,2,512,16
192.168.167.52,192.168.167.254,61991,80,TCP,60,0,64,S,2,512,17
192.168.167.52,192.168.167.254,61992,80,TCP,60,0,64,S,2,512,18
192.168.167.52,192.168.167.254,61993,80,TCP,60,0,64,S,2,512,19
192.168.167.254,192.168.167.52,80,61986,TCP,54,0,64,RA,20,0,20
192.168.167.254,192.168.167.52,80,61987,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,80,61988,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,80,61989,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,80,61990,TCP,54,0,64,RA,20,0,24
192.168.167.254,192.168.167.52,80,61991,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,80,61992,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,80,61993,TCP,54,0,64,RA,20,0,27
192.168.167.52,192.168.167.254,61994,80,TCP,60,0,64,S,2,512,28
192.168.167.52,192.168.167.254,61995,80,TCP,60,0,64,S,2,512,29
192.168.167.52,192.168.167.254,61996,80,TCP,60,0,64,S,2,512,30
192.168.167.52,192.168.167.254,61997,80,TCP,60,0,64,S,2,512,31
192.168.167.52,192.168.167.254,61998,80,TCP,60,0,64,S,2,512,32
192.168.167.52,192.168.167.254,61999,80,TCP,60,0,64,S,2,512,33
192.168.167.52,192.168.167.254,62000,80,TCP,60,0,64,S,2,512,34
