src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,20394,80,TCP,60,0,64,S,2,512,0
192.168.167.52,192.168.167.254,20395,80,TCP,60,0,64,S,2,512,1
192.168.167.52,192.168.167.254,20396,80,TCP,60,0,64,S,2,512,2
192.168.167.254,192.168.167.52,80,20389,TCP,54,0,64,RA,20,0,3
192.168.167.254,192.168.167.52,80,20390,TCP,54,0,64,RA,20,0,4
192.168.167.254,192.168.167.52,80,20391,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,80,20392,TCP,54,0,64,RA,20,0,6
192.168.167.254,192.168.167.52,80,20393,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,80,20394,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,80,20395,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,20396,TCP,54,0,64,RA,20,0,10
192.168.167.52,192.168.167.254,20397,80,TCP,60,0,64,S,2,512,11
192.168.167.52,192.168.167.254,20398,80,TCP,60,0,64,S,2,512,12
192.168.167.52,192.168.167.254,20399,80,TCP,60,0,64,S,2,512,13
192.168.167.52,192.168.167.254,20400,80,TCP,60,0,64,S,2,512,14
192.168.167.52,192.168.167.254,20401,80,TCP,60,0,64,S,2,512,15
192.168.167.52,192.168.167.254,20402,80,TCP,60,0,64,S,2,512,16
192.168.167.52,192.168.167.254,20403,80,TCP,60,0,64,S,2,512,17
192.168.167.52,192.168.167.254,20404,80,TCP,60,0,64,S,2,512,18
192.168.167.254,192.168.167.52,80,20397,TCP,54,0,64,RA,20,0,19
192.168.167.254,192.168.167.52,80,20398,TCP,54,0,64,RA,20,0,20
192.168.167.254,192.168.167.52,80,20399,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,80,20400,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,80,20401,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,80,20402,TCP,54,0,64,RA,20,0,24
192.168.167.254,192.168.167.52,80,20403,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,80,20404,TCP,54,0,64,RA,20,0,26
192.168.167.52,192.168.167.254,20405,80,TCP,60,0,64,S,2,512,27
192.168.167.52,192.168.167.254,20406,80,TCP,60,0,64,S,2,512,28
192.168.167.52,192.168.167.254,20407,80,TCP,60,0,64,S,2,512,29
192.168.167.52,192.168.167.254,20408,80,TCP,60,0,64,S,2,512,30
192.168.167.52,192.168.167.254,20409,80,TCP,60,0,64,S,2,512,31
192.168.167.52,192.168.167.254,20410,80,TCP,60,0,64,S,2,512,32
192.168.167.52,192.168.167.254,20411,80,TCP,60,0,64,S,2,512,33
192.168.167.52,192.168.167.254,20412,80,TCP,60,0,64,S,2,512,34
192.168.167.254,192.168.167.52,80,20405,TCP,54,0,64,RA,20,0,35
192.168.167.254,192.168.167.52,80,20406,TCP,54,0,64,RA,20,0,36
192.168.167.254,192.168.167.52,80,20407,TCP,54,0,64,RA,20,0,37
192.168.167.254,192.168.167.52,80,20408,TCP,54,0,64,RA,20,0,38
192.168.167.254,192.168.167.52,80,20409,TCP,54,0,64,RA,20,0,39
192.168.167.254,192.168.167.52,80,20410,TCP,54,0,64,RA,20,0,40
192.168.167.254,192.168.167.52,80,20411,TCP,54,0,64,RA,20,0,41
192.168.167.254,192.168.167.52,80,20412,TCP,54,0,64,RA,20,0,42
192.168.167.52,192.168.167.254,20413,80,TCP,60,0,64,S,2,512,43
192.168.167.52,192.168.167.254,20414,80,TCP,60,0,64,S,2,512,44
