src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,13981,62473,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,46181,62473,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,28496,62473,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,32684,62473,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,62473,45998,TCP,60,0,45,S,2,1024,4
192.168.167.52,192.168.167.254,62473,12482,TCP,60,0,59,S,2,1024,5
192.168.167.52,192.168.167.254,62473,50392,TCP,60,0,46,S,2,1024,6
192.168.167.52,192.168.167.254,62473,45091,TCP,60,0,54,S,2,1024,7
192.168.167.52,192.168.167.254,62473,10122,TCP,60,0,54,S,2,1024,8
192.168.167.254,192.168.167.52,45998,62473,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,12482,62473,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,50392,62473,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,45091,62473,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,10122,62473,TCP,54,0,64,RA,20,0,13
192.168.167.52,192.168.167.254,62473,37378,TCP,60,0,52,S,2,1024,14
192.168.167.52,192.168.167.254,62473,21406,TCP,60,0,38,S,2,1024,15
192.168.167.52,192.168.167.254,62473,55794,TCP,60,0,52,S,2,1024,16
192.168.167.52,192.168.167.254,62473,40227,TCP,60,0,45,S,2,1024,17
192.168.167.52,192.168.167.254,62473,11413,TCP,60,0,56,S,2,1024,18
192.168.167.52,192.168.167.254,62473,8852,TCP,60,0,49,S,2,1024,19
192.168.167.52,192.168.167.254,62473,13158,TCP,60,0,57,S,2,1024,20
192.168.167.52,192.168.167.254,62473,60074,TCP,60,0,48,S,2,1024,21
192.168.167.254,192.168.167.52,37378,62473,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,21406,62473,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,55794,62473,TCP,54,0,64,RA,20,0,24
192.168.167.254,192.168.167.52,40227,62473,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,11413,62473,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,8852,62473,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,13158,62473,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,60074,62473,TCP,54,0,64,RA,20,0,29
192.168.167.52,192.168.167.254,62473,4650,TCP,60,0,54,S,2,1024,30
192.168.167.52,192.168.167.254,62473,14006,TCP,60,0,56,S,2,1024,31
192.168.167.52,192.168.167.254,62473,16091,TCP,60,0,38,S,2,1024,32
192.168.167.52,192.168.167.254,62473,15290,TCP,60,0,43,S,2,1024,33
192.168.167.52,192.168.167.254,62473,52207,TCP,60,0,49,S,2,1024,34
192.168.167.52,192.168.167.254,62473,24463,TCP,60,0,50,S,2,1024,35
192.168.167.52,192.168.167.254,62473,14834,TCP,60,0,44,S,2,1024,36
192.168.167.52,192.168.167.254,62473,33409,TCP,60,0,38,S,2,1024,37
192.168.167.254,192.168.167.52,4650,62473,TCP,54,0,64,RA,20,0,38
192.168.167.254,192.168.167.52,14006,62473,TCP,54,0,64,RA,20,0,39
192.168.167.254,192.168.167.52,16091,62473,TCP,54,0,64,RA,20,0,40
192.168.167.254,192.168.167.52,15290,62473,TCP,54,0,64,RA,20,0,41
192.168.167.254,192.168.167.52,52207,62473,TCP,54,0,64,RA,20,0,42
192.168.167.254,192.168.167.52,24463,62473,TCP,54,0,64,RA,20,0,43
192.168.167.254,192.168.167.52,14834,62473,TCP,54,0,64,RA,20,0,44
192.168.167.254,192.168.167.52,33409,62473,TCP,54,0,64,RA,20,0,45
192.168.167.52,192.168.167.254,62473,23699,TCP,60,0,43,S,2,1024,46
192.168.167.52,192.168.167.254,62473,65000,TCP,60,0,47,S,2,1024,47
192.168.167.52,192.168.167.254,62473,29944,TCP,60,0,40,S,2,1024,48
192.168.167.52,192.168.167.254,62473,608,TCP,60,0,44,S,2,1024,49
192.168.167.52,192.168.167.254,62473,15156,TCP,60,0,59,S,2,1024,50
192.168.167.52,192.168.167.254,62473,63232,TCP,60,0,49,S,2,1024,51
192.168.167.52,192.168.167.254,62473,38005,TCP,60,0,48,S,2,1024,52
192.168.167.52,192.168.167.254,62473,46096,TCP,60,0,52,S,2,1024,53
192.168.167.254,192.168.167.52,23699,62473,TCP,54,0,64,RA,20,0,54
192.168.167.254,192.168.167.52,65000,62473,TCP,54,0,64,RA,20,0,55
192.168.167.254,192.168.167.52,29944,62473,TCP,54,0,64,RA,20,0,56
192.168.167.254,192.168.167.52,608,62473,TCP,54,0,64,RA,20,0,57
192.168.167.254,192.168.167.52,15156,62473,TCP,54,0,64,RA,20,0,58
192.168.167.254,192.168.167.52,63232,62473,TCP,54,0,64,RA,20,0,59
192.168.167.254,192.168.167.52,38005,62473,TCP,54,0,64,RA,20,0,60
192.168.167.254,192.168.167.52,46096,62473,TCP,54,0,64,RA,20,0,61
192.168.167.52,192.168.167.254,62473,7861,TCP,60,0,55,S,2,1024,62
192.168.167.254,192.168.167.52,7861,62473,TCP,54,0,64,RA,20,0,63
192.168.167.52,192.168.167.254,62473,47511,TCP,60,0,40,S,2,1024,64
192.168.167.52,192.168.167.254,62473,35642,TCP,60,0,57,S,2,1024,65
192.168.167.52,192.168.167.254,62473,57319,TCP,60,0,56,S,2,1024,66
192.168.167.52,192.168.167.254,62473,27960,TCP,60,0,52,S,2,1024,67
192.168.167.52,192.168.167.254,62473,37575,TCP,60,0,59,S,2,1024,68
192.168.167.254,192.168.167.52,47511,62473,TCP,54,0,64,RA,20,0,69
192.168.167.254,192.168.167.52,35642,62473,TCP,54,0,64,RA,20,0,70
192.168.167.254,192.168.167.52,57319,62473,TCP,54,0,64,RA,20,0,71
192.168.167.254,192.168.167.52,27960,62473,TCP,54,0,64,RA,20,0,72
192.168.167.254,192.168.167.52,37575,62473,TCP,54,0,64,RA,20,0,73
192.168.167.52,192.168.167.254,62473,22351,TCP,60,0,56,S,2,1024,74
192.168.167.52,192.168.167.254,62473,6113,TCP,60,0,50,S,2,1024,75
192.168.167.52,192.168.167.254,62473,42400,TCP,60,0,57,S,2,1024,76
192.168.167.52,192.168.167.254,62473,53008,TCP,60,0,47,S,2,1024,77
192.168.167.52,192.168.167.254,62473,3789,TCP,60,0,58,S,2,1024,78
192.168.167.52,192.168.167.254,62473,57538,TCP,60,0,52,S,2,1024,79
192.168.167.52,192.168.167.254,62473,3093,TCP,60,0,57,S,2,1024,80
192.168.167.52,192.168.167.254,62473,54740,TCP,60,0,48,S,2,1024,81
192.168.167.254,192.168.167.52,22351,62473,TCP,54,0,64,RA,20,0,82
192.168.167.254,192.168.167.52,6113,62473,TCP,54,0,64,RA,20,0,83
192.168.167.254,192.168.167.52,42400,62473,TCP,54,0,64,RA,20,0,84
192.168.167.254,192.168.167.52,53008,62473,TCP,54,0,64,RA,20,0,85
192.168.167.254,192.168.167.52,3789,62473,TCP,54,0,64,RA,20,0,86
192.168.167.254,192.168.167.52,57538,62473,TCP,54,0,64,RA,20,0,87
192.168.167.254,192.168.167.52,3093,62473,TCP,54,0,64,RA,20,0,88
192.168.167.254,192.168.167.52,54740,62473,TCP,54,0,64,RA,20,0,89
192.168.167.52,192.168.167.254,62473,2068,TCP,60,0,50,S,2,1024,90
192.168.167.52,192.168.167.254,62473,39975,TCP,60,0,45,S,2,1024,91
192.168.167.52,192.168.167.254,62473,38494,TCP,60,0,42,S,2,1024,92
192.168.167.52,192.168.167.254,62473,21792,TCP,60,0,41,S,2,1024,93
192.168.167.52,192.168.167.254,62473,51209,TCP,60,0,39,S,2,1024,94
192.168.167.52,192.168.167.254,62473,62390,TCP,60,0,38,S,2,1024,95
192.168.167.52,192.168.167.254,62473,811,TCP,60,0,56,S,2,1024,96
192.168.167.52,192.168.167.254,62473,58681,TCP,60,0,42,S,2,1024,97
192.168.167.254,192.168.167.52,2068,62473,TCP,54,0,64,RA,20,0,98
192.168.167.254,192.168.167.52,39975,62473,TCP,54,0,64,RA,20,0,99
192.168.167.254,192.168.167.52,38494,62473,TCP,54,0,64,RA,20,0,100
192.168.167.254,192.168.167.52,21792,62473,TCP,54,0,64,RA,20,0,101
192.168.167.254,192.168.167.52,51209,62473,TCP,54,0,64,RA,20,0,102
192.168.167.254,192.168.167.52,62390,62473,TCP,54,0,64,RA,20,0,103
192.168.167.254,192.168.167.52,811,62473,TCP,54,0,64,RA,20,0,104
192.168.167.254,192.168.167.52,58681,62473,TCP,54,0,64,RA,20,0,105
192.168.167.52,192.168.167.254,62473,40616,TCP,60,0,51,S,2,1024,106
192.168.167.52,192.168.167.254,62473,36877,TCP,60,0,56,S,2,1024,107
192.168.167.52,192.168.167.254,62473,45675,TCP,60,0,43,S,2,1024,108
192.168.167.52,192.168.167.254,62473,59324,TCP,60,0,45,S,2,1024,109
192.168.167.52,192.168.167.254,62473,29992,TCP,60,0,50,S,2,1024,110
192.168.167.52,192.168.167.254,62473,48684,TCP,60,0,58,S,2,1024,111
192.168.167.52,192.168.167.254,62473,12585,TCP,60,0,54,S,2,1024,112
192.168.167.254,192.168.167.52,40616,62473,TCP,54,0,64,RA,20,0,113
192.168.167.254,192.168.167.52,36877,62473,TCP,54,0,64,RA,20,0,114
192.168.167.254,192.168.167.52,45675,62473,TCP,54,0,64,RA,20,0,115
192.168.167.254,192.168.167.52,59324,62473,TCP,54,0,64,RA,20,0,116
192.168.167.254,192.168.167.52,29992,62473,TCP,54,0,64,RA,20,0,117
192.168.167.254,192.168.167.52,48684,62473,TCP,54,0,64,RA,20,0,118
192.168.167.254,192.168.167.52,12585,62473,TCP,54,0,64,RA,20,0,119
192.168.167.52,192.168.167.254,62473,47343,TCP,60,0,49,S,2,1024,120
192.168.167.52,192.168.167.254,62473,51462,TCP,60,0,53,S,2,1024,121
192.168.167.52,192.168.167.254,62473,28489,TCP,60,0,43,S,2,1024,122
192.168.167.52,192.168.167.254,62473,38826,TCP,60,0,47,S,2,1024,123
192.168.167.52,192.168.167.254,62473,44869,TCP,60,0,41,S,2,1024,124
192.168.167.52,192.168.167.254,62473,13308,TCP,60,0,41,S,2,1024,125
192.168.167.52,192.168.167.254,62473,48424,TCP,60,0,52,S,2,1024,126
192.168.167.52,192.168.167.254,62473,12062,TCP,60,0,43,S,2,1024,127
