src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,59087,34342,TCP,60,0,54,S,2,1024,0
192.168.167.52,192.168.167.254,59087,40691,TCP,60,0,40,S,2,1024,1
192.168.167.52,192.168.167.254,59087,61172,TCP,60,0,58,S,2,1024,2
192.168.167.254,192.168.167.52,46954,59087,TCP,54,0,64,RA,20,0,3
192.168.167.254,192.168.167.52,34342,59087,TCP,54,0,64,RA,20,0,4
192.168.167.254,192.168.167.52,40691,59087,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,61172,59087,TCP,54,0,64,RA,20,0,6
192.168.167.52,192.168.167.254,59087,18028,TCP,60,0,47,S,2,1024,7
192.168.167.52,192.168.167.254,59087,44808,TCP,60,0,55,S,2,1024,8
192.168.167.52,192.168.167.254,59087,53064,TCP,60,0,48,S,2,1024,9
192.168.167.52,192.168.167.254,59087,41646,TCP,60,0,59,S,2,1024,10
192.168.167.52,192.168.167.254,59087,62177,TCP,60,0,37,S,2,1024,11
192.168.167.254,192.168.167.52,18028,59087,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,44808,59087,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,53064,59087,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,41646,59087,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,62177,59087,TCP,54,0,64,RA,20,0,16
192.168.167.52,192.168.167.254,59087,1687,TCP,60,0,44,S,2,1024,17
192.168.167.254,192.168.167.52,1687,59087,TCP,54,0,64,RA,20,0,18
192.168.167.52,192.168.167.254,59087,8758,TCP,60,0,52,S,2,1024,19
192.168.167.52,192.168.167.254,59087,43370,TCP,60,0,50,S,2,1024,20
192.168.167.254,192.168.167.52,8758,59087,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,43370,59087,TCP,54,0,64,RA,20,0,22
192.168.167.52,192.168.167.254,59087,48630,TCP,60,0,42,S,2,1024,23
192.168.167.52,192.168.167.254,59087,26347,TCP,60,0,48,S,2,1024,24
192.168.167.254,192.168.167.52,48630,59087,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,26347,59087,TCP,54,0,64,RA,20,0,26
192.168.167.52,192.168.167.254,59087,47786,TCP,60,0,44,S,2,1024,27
192.168.167.52,192.168.167.254,59087,40323,TCP,60,0,40,S,2,1024,28
192.168.167.254,192.168.167.52,47786,59087,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,40323,59087,TCP,54,0,64,RA,20,0,30
192.168.167.52,192.168.167.254,59087,26003,TCP,60,0,47,S,2,1024,31
192.168.167.52,192.168.167.254,59087,1791,TCP,60,0,53,S,2,1024,32
192.168.167.254,192.168.167.52,26003,59087,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,1791,59087,TCP,54,0,64,RA,20,0,34
192.168.167.52,192.168.167.254,59087,27283,TCP,60,0,49,S,2,1024,35
192.168.167.52,192.168.167.254,59087,4206,TCP,60,0,56,S,2,1024,36
192.168.167.254,192.168.167.52,27283,59087,TCP,54,0,64,RA,20,0,37
192.168.167.254,192.168.167.52,4206,59087,TCP,54,0,64,RA,20,0,38
192.168.167.52,192.168.167.254,59087,31225,TCP,60,0,40,S,2,1024,39
192.168.167.52,192.168.167.254,59087,63215,TCP,60,0,42,S,2,1024,40
192.168.167.52,192.168.167.254,59087,24972,TCP,60,0,56,S,2,1024,41
192.168.167.254,192.168.167.52,31225,59087,TCP,54,0,64,RA,20,0,42
192.168.167.254,192.168.167.52,63215,59087,TCP,54,0,64,RA,20,0,43
192.168.167.254,192.168.167.52,24972,59087,TCP,54,0,64,RA,20,0,44
192.168.167.52,192.168.167.254,59087,34397,TCP,60,0,55,S,2,1024,45
192.168.167.254,192.168.167.52,34397,59087,TCP,54,0,64,RA,20,0,46
192.168.167.52,192.168.167.254,59087,56348,TCP,60,0,41,S,2,1024,47
192.168.167.52,192.168.167.254,59087,59840,TCP,60,0,50,S,2,1024,48
192.168.167.254,192.168.167.52,56348,59087,TCP,54,0,64,RA,20,0,49
192.168.167.254,192.168.167.52,59840,59087,TCP,54,0,64,RA,20,0,50
192.168.167.52,192.168.167.254,59087,40043,TCP,60,0,52,S,2,1024,51
192.168.167.52,192.168.167.254,59087,47792,TCP,60,0,42,S,2,1024,52
192.168.167.52,192.168.167.254,59087,16336,TCP,60,0,57,S,2,1024,53
192.168.167.254,192.168.167.52,40043,59087,TCP,54,0,64,RA,20,0,54
192.168.167.254,192.168.167.52,47792,59087,TCP,54,0,64,RA,20,0,55
192.168.167.254,192.168.167.52,16336,59087,TCP,54,0,64,RA,20,0,56
