src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,51468,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,51469,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,80,51470,TCP,54,0,64,RA,20,0,2
192.168.167.52,192.168.167.254,51471,80,TCP,60,0,64,S,2,512,3
192.168.167.52,192.168.167.254,51472,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,51473,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,51474,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,51475,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,51476,80,TCP,60,0,64,S,2,512,8
192.168.167.52,192.168.167.254,51477,80,TCP,60,0,64,S,2,512,9
192.168.167.52,192.168.167.254,51478,80,TCP,60,0,64,S,2,512,10
192.168.167.254,192.168.167.52,80,51471,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,80,51472,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,51473,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,51474,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,51475,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,51476,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,51477,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,51478,TCP,54,0,64,RA,20,0,18
192.168.167.52,192.168.167.254,51479,80,TCP,60,0,64,S,2,512,19
192.168.167.52,192.168.167.254,51480,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,51481,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,51482,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,51483,80,TCP,60,0,64,S,2,512,23
192.168.167.52,192.168.167.254,51484,80,TCP,60,0,64,S,2,512,24
192.168.167.52,192.168.167.254,51485,80,TCP,60,0,64,S,2,512,25
192.168.167.52,192.168.167.254,51486,80,TCP,60,0,64,S,2,512,26
192.168.167.254,192.168.167.52,80,51479,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,80,51480,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,80,51481,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,80,51482,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,80,51483,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,80,51484,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,80,51485,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,80,51486,TCP,54,0,64,RA,20,0,34
192.168.167.52,192.168.167.254,51487,80,TCP,60,0,64,S,2,512,35
192.168.167.52,192.168.167.254,51488,80,TCP,60,0,64,S,2,512,36
