src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,43099,80,TCP,60,0,64,S,2,512,0
192.168.167.52,192.168.167.254,43100,80,TCP,60,0,64,S,2,512,1
192.168.167.52,192.168.167.254,43101,80,TCP,60,0,64,S,2,512,2
192.168.167.52,192.168.167.254,43102,80,TCP,60,0,64,S,2,512,3
192.168.167.52,192.168.167.254,43103,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,43104,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,43105,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,43106,80,TCP,60,0,64,S,2,512,7
192.168.167.254,192.168.167.52,80,43099,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,80,43100,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,43101,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,80,43102,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,80,43103,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,43104,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,43105,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,43106,TCP,54,0,64,RA,20,0,15
192.168.167.52,192.168.167.254,43107,80,TCP,60,0,64,S,2,512,16
192.168.167.52,192.168.167.254,43108,80,TCP,60,0,64,S,2,512,17
192.168.167.52,192.168.167.254,43109,80,TCP,60,0,64,S,2,512,18
192.168.167.52,192.168.167.254,43110,80,TCP,60,0,64,S,2,512,19
192.168.167.52,192.168.167.254,43111,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,43112,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,43113,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,43114,80,TCP,60,0,64,S,2,512,23
192.168.167.254,192.168.167.52,80,43107,TCP,54,0,64,RA,20,0,24
192.168.167.254,192.168.167.52,80,43108,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,80,43109,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,80,43110,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,80,43111,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,80,43112,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,80,43113,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,80,43114,TCP,54,0,64,RA,20,0,31
192.168.167.52,192.168.167.254,43115,80,TCP,60,0,64,S,2,512,32
192.168.167.52,192.168.167.254,43116,80,TCP,60,0,64,S,2,512,33
192.168.167.52,192.168.167.254,43117,80,TCP,60,0,64,S,2,512,34
192.168.167.52,192.168.167.254,43118,80,TCP,60,0,64,S,2,512,35
192.168.167.52,192.168.167.254,43119,80,TCP,60,0,64,S,2,512,36
192.168.167.52,192.168.167.254,43120,80,TCP,60,0,64,S,2,512,37
192.168.167.52,192.168.167.254,43121,80,TCP,60,0,64,S,2,512,38
192.168.167.52,192.168.167.254,43122,80,TCP,60,0,64,S,2,512,39
192.168.167.254,192.168.167.52,80,43115,TCP,54,0,64,RA,20,0,40
192.168.167.254,192.168.167.52,80,43116,TCP,54,0,64,RA,20,0,41
192.168.167.254,192.168.167.52,80,43117,TCP,54,0,64,RA,20,0,42
192.168.167.254,192.168.167.52,80,43118,TCP,54,0,64,RA,20,0,43
192.168.167.254,192.168.167.52,80,43119,TCP,54,0,64,RA,20,0,44
192.168.167.254,192.168.167.52,80,43120,TCP,54,0,64,RA,20,0,45
192.168.167.254,192.168.167.52,80,43121,TCP,54,0,64,RA,20,0,46
192.168.167.254,192.168.167.52,80,43122,TCP,54,0,64,RA,20,0,47
192.168.167.52,192.168.167.254,43123,80,TCP,60,0,64,S,2,512,48
192.168.167.52,192.168.167.254,43124,80,TCP,60,0,64,S,2,512,49
192.168.167.52,192.168.167.254,43125,80,TCP,60,0,64,S,2,512,50
192.168.167.52,192.168.167.254,43126,80,TCP,60,0,64,S,2,512,51
192.168.167.52,192.168.167.254,43127,80,TCP,60,0,64,S,2,512,52
192.168.167.52,192.168.167.254,43128,80,TCP,60,0,64,S,2,512,53
192.168.167.52,192.168.167.254,43129,80,TCP,60,0,64,S,2,512,54
192.168.167.52,192.168.167.254,43130,80,TCP,60,0,64,S,2,512,55
192.168.167.254,192.168.167.52,80,43123,TCP,54,0,64,RA,20,0,56
192.168.167.254,192.168.167.52,80,43124,TCP,54,0,64,RA,20,0,57
192.168.167.254,192.168.167.52,80,43125,TCP,54,0,64,RA,20,0,58
192.168.167.254,192.168.167.52,80,43126,TCP,54,0,64,RA,20,0,59
192.168.167.254,192.168.167.52,80,43127,TCP,54,0,64,RA,20,0,60
192.168.167.254,192.168.167.52,80,43128,TCP,54,0,64,RA,20,0,61
192.168.167.254,192.168.167.52,80,43129,TCP,54,0,64,RA,20,0,62
192.168.167.254,192.168.167.52,80,43130,TCP,54,0,64,RA,20,0,63
192.168.167.52,192.168.167.254,43131,80,TCP,60,0,64,S,2,512,64
192.168.167.52,192.168.167.254,43132,80,TCP,60,0,64,S,2,512,65
192.168.167.52,192.168.167.254,43133,80,TCP,60,0,64,S,2,512,66
192.168.167.52,192.168.167.254,43134,80,TCP,60,0,64,S,2,512,67
192.168.167.52,192.168.167.254,43135,80,TCP,60,0,64,S,2,512,68
192.168.167.52,192.168.167.254,43136,80,TCP,60,0,64,S,2,512,69
192.168.167.52,192.168.167.254,43137,80,TCP,60,0,64,S,2,512,70
192.168.167.52,192.168.167.254,43138,80,TCP,60,0,64,S,2,512,71
192.168.167.254,192.168.167.52,80,43131,TCP,54,0,64,RA,20,0,72
192.168.167.254,192.168.167.52,80,43132,TCP,54,0,64,RA,20,0,73
192.168.167.254,192.168.167.52,80,43133,TCP,54,0,64,RA,20,0,74
192.168.167.254,192.168.167.52,80,43134,TCP,54,0,64,RA,20,0,75
192.168.167.254,192.168.167.52,80,43135,TCP,54,0,64,RA,20,0,76
192.168.167.254,192.168.167.52,80,43136,TCP,54,0,64,RA,20,0,77
192.168.167.254,192.168.167.52,80,43137,TCP,54,0,64,RA,20,0,78
192.168.167.254,192.168.167.52,80,43138,TCP,54,0,64,RA,20,0,79
192.168.167.52,192.168.167.254,43139,80,TCP,60,0,64,S,2,512,80
192.168.167.52,192.168.167.254,43140,80,TCP,60,0,64,S,2,512,81
192.168.167.52,192.168.167.254,43141,80,TCP,60,0,64,S,2,512,82
192.168.167.52,192.168.167.254,43142,80,TCP,60,0,64,S,2,512,83
