src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,30284,80,TCP,60,0,64,S,2,512,0
192.168.167.52,192.168.167.254,30285,80,TCP,60,0,64,S,2,512,1
192.168.167.254,192.168.167.52,80,30283,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,80,30284,TCP,54,0,64,RA,20,0,3
192.168.167.254,192.168.167.52,80,30285,TCP,54,0,64,RA,20,0,4
192.168.167.52,192.168.167.254,30286,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,30287,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,30288,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,30289,80,TCP,60,0,64,S,2,512,8
192.168.167.254,192.168.167.52,80,30286,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,30287,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,80,30288,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,80,30289,TCP,54,0,64,RA,20,0,12
192.168.167.52,192.168.167.254,30290,80,TCP,60,0,64,S,2,512,13
192.168.167.52,192.168.167.254,30291,80,TCP,60,0,64,S,2,512,14
192.168.167.52,192.168.167.254,30292,80,TCP,60,0,64,S,2,512,15
192.168.167.52,192.168.167.254,30293,80,TCP,60,0,64,S,2,512,16
192.168.167.254,192.168.167.52,80,30290,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,30291,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,80,30292,TCP,54,0,64,RA,20,0,19
192.168.167.254,192.168.167.52,80,30293,TCP,54,0,64,RA,20,0,20
192.168.167.52,192.168.167.254,30294,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,30295,80,TCP,60,0,64,S,2,512,22
192.168.167.254,192.168.167.52,80,30294,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,80,30295,TCP,54,0,64,RA,20,0,24
192.168.167.52,192.168.167.254,30296,80,TCP,60,0,64,S,2,512,25
192.168.167.52,192.168.167.254,30297,80,TCP,60,0,64,S,2,512,26
192.168.167.254,192.168.167.52,80,30296,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,80,30297,TCP,54,0,64,RA,20,0,28
