src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,39167,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,39168,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,80,39169,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,80,39170,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,39171,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,39172,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,39173,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,39174,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,39175,80,TCP,60,0,64,S,2,512,8
192.168.167.52,192.168.167.254,39176,80,TCP,60,0,64,S,2,512,9
192.168.167.52,192.168.167.254,39177,80,TCP,60,0,64,S,2,512,10
192.168.167.52,192.168.167.254,39178,80,TCP,60,0,64,S,2,512,11
192.168.167.254,192.168.167.52,80,39171,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,39172,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,39173,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,39174,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,39175,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,39176,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,39177,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,80,39178,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,39179,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,39180,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,39181,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,39182,80,TCP,60,0,64,S,2,512,23
192.168.167.52,192.168.167.254,39183,80,TCP,60,0,64,S,2,512,24
192.168.167.52,192.168.167.254,39184,80,TCP,60,0,64,S,2,512,25
192.168.167.52,192.168.167.254,39185,80,TCP,60,0,64,S,2,512,26
192.168.167.52,192.168.167.254,39186,80,TCP,60,0,64,S,2,512,27
192.168.167.254,192.168.167.52,80,39179,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,80,39180,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,80,39181,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,80,39182,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,80,39183,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,80,39184,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,80,39185,TCP,54,0,64,RA,20,0,34
192.168.167.254,192.168.167.52,80,39186,TCP,54,0,64,RA,20,0,35
192.168.167.52,192.168.167.254,39187,80,TCP,60,0,64,S,2,512,36
192.168.167.52,192.168.167.254,39188,80,TCP,60,0,64,S,2,512,37
192.168.167.52,192.168.167.254,39189,80,TCP,60,0,64,S,2,512,38
192.168.167.52,192.168.167.254,39190,80,TCP,60,0,64,S,2,512,39
192.168.167.52,192.168.167.254,39191,80,TCP,60,0,64,S,2,512,40
192.168.167.52,192.168.167.254,39192,80,TCP,60,0,64,S,2,512,41
192.168.167.52,192.168.167.254,39193,80,TCP,60,0,64,S,2,512,42
192.168.167.52,192.168.167.254,39194,80,TCP,60,0,64,S,2,512,43
192.168.167.254,192.168.167.52,80,39187,TCP,54,0,64,RA,20,0,44
192.168.167.254,192.168.167.52,80,39188,TCP,54,0,64,RA,20,0,45
192.168.167.254,192.168.167.52,80,39189,TCP,54,0,64,RA,20,0,46
192.168.167.254,192.168.167.52,80,39190,TCP,54,0,64,RA,20,0,47
192.168.167.254,192.168.167.52,80,39191,TCP,54,0,64,RA,20,0,48
192.168.167.254,192.168.167.52,80,39192,TCP,54,0,64,RA,20,0,49
192.168.167.254,192.168.167.52,80,39193,TCP,54,0,64,RA,20,0,50
192.168.167.254,192.168.167.52,80,39194,TCP,54,0,64,RA,20,0,51
192.168.167.52,192.168.167.254,39195,80,TCP,60,0,64,S,2,512,52
192.168.167.52,192.168.167.254,39196,80,TCP,60,0,64,S,2,512,53
192.168.167.52,192.168.167.254,39197,80,TCP,60,0,64,S,2,512,54
192.168.167.52,192.168.167.254,39198,80,TCP,60,0,64,S,2,512,55
192.168.167.52,192.168.167.254,39199,80,TCP,60,0,64,S,2,512,56
192.168.167.52,192.168.167.254,39200,80,TCP,60,0,64,S,2,512,57
192.168.167.52,192.168.167.254,39201,80,TCP,60,0,64,S,2,512,58
192.168.167.52,192.168.167.254,39202,80,TCP,60,0,64,S,2,512,59
192.168.167.254,192.168.167.52,80,39195,TCP,54,0,64,RA,20,0,60
192.168.167.254,192.168.167.52,80,39196,TCP,54,0,64,RA,20,0,61
192.168.167.254,192.168.167.52,80,39197,TCP,54,0,64,RA,20,0,62
192.168.167.254,192.168.167.52,80,39198,TCP,54,0,64,RA,20,0,63
192.168.167.254,192.168.167.52,80,39199,TCP,54,0,64,RA,20,0,64
192.168.167.254,192.168.167.52,80,39200,TCP,54,0,64,RA,20,0,65
192.168.167.254,192.168.167.52,80,39201,TCP,54,0,64,RA,20,0,66
192.168.167.254,192.168.167.52,80,39202,TCP,54,0,64,RA,20,0,67
192.168.167.52,192.168.167.254,39203,80,TCP,60,0,64,S,2,512,68
192.168.167.52,192.168.167.254,39204,80,TCP,60,0,64,S,2,512,69
192.168.167.52,192.168.167.254,39205,80,TCP,60,0,64,S,2,512,70
192.168.167.52,192.168.167.254,39206,80,TCP,60,0,64,S,2,512,71
192.168.167.52,192.168.167.254,39207,80,TCP,60,0,64,S,2,512,72
192.168.167.52,192.168.167.254,39208,80,TCP,60,0,64,S,2,512,73
192.168.167.52,192.168.167.254,39209,80,TCP,60,0,64,S,2,512,74
192.168.167.52,192.168.167.254,39210,80,TCP,60,0,64,S,2,512,75
192.168.167.254,192.168.167.52,80,39203,TCP,54,0,64,RA,20,0,76
192.168.167.254,192.168.167.52,80,39204,TCP,54,0,64,RA,20,0,77
192.168.167.254,192.168.167.52,80,39205,TCP,54,0,64,RA,20,0,78
192.168.167.254,192.168.167.52,80,39206,TCP,54,0,64,RA,20,0,79
192.168.167.254,192.168.167.52,80,39207,TCP,54,0,64,RA,20,0,80
192.168.167.254,192.168.167.52,80,39208,TCP,54,0,64,RA,20,0,81
192.168.167.254,192.168.167.52,80,39209,TCP,54,0,64,RA,20,0,82
192.168.167.254,192.168.167.52,80,39210,TCP,54,0,64,RA,20,0,83
192.168.167.52,192.168.167.254,39211,80,TCP,60,0,64,S,2,512,84
192.168.167.52,192.168.167.254,39212,80,TCP,60,0,64,S,2,512,85
192.168.167.52,192.168.167.254,39213,80,TCP,60,0,64,S,2,512,86
192.168.167.52,192.168.167.254,39214,80,TCP,60,0,64,S,2,512,87
192.168.167.52,192.168.167.254,39215,80,TCP,60,0,64,S,2,512,88
192.168.167.52,192.168.167.254,39216,80,TCP,60,0,64,S,2,512,89
192.168.167.52,192.168.167.254,39217,80,TCP,60,0,64,S,2,512,90
192.168.167.52,192.168.167.254,39218,80,TCP,60,0,64,S,2,512,91
192.168.167.254,192.168.167.52,80,39211,TCP,54,0,64,RA,20,0,92
192.168.167.254,192.168.167.52,80,39212,TCP,54,0,64,RA,20,0,93
192.168.167.254,192.168.167.52,80,39213,TCP,54,0,64,RA,20,0,94
192.168.167.254,192.168.167.52,80,39214,TCP,54,0,64,RA,20,0,95
192.168.167.254,192.168.167.52,80,39215,TCP,54,0,64,RA,20,0,96
192.168.167.254,192.168.167.52,80,39216,TCP,54,0,64,RA,20,0,97
192.168.167.254,192.168.167.52,80,39217,TCP,54,0,64,RA,20,0,98
192.168.167.254,192.168.167.52,80,39218,TCP,54,0,64,RA,20,0,99
192.168.167.52,192.168.167.254,39219,80,TCP,60,0,64,S,2,512,100
192.168.167.52,192.168.167.254,39220,80,TCP,60,0,64,S,2,512,101
192.168.167.52,192.168.167.254,39221,80,TCP,60,0,64,S,2,512,102
192.168.167.52,192.168.167.254,39222,80,TCP,60,0,64,S,2,512,103
192.168.167.52,192.168.167.254,39223,80,TCP,60,0,64,S,2,512,104
192.168.167.52,192.168.167.254,39224,80,TCP,60,0,64,S,2,512,105
192.168.167.52,192.168.167.254,39225,80,TCP,60,0,64,S,2,512,106
192.168.167.52,192.168.167.254,39226,80,TCP,60,0,64,S,2,512,107
192.168.167.254,192.168.167.52,80,39219,TCP,54,0,64,RA,20,0,108
192.168.167.254,192.168.167.52,80,39220,TCP,54,0,64,RA,20,0,109
192.168.167.254,192.168.167.52,80,39221,TCP,54,0,64,RA,20,0,110
192.168.167.254,192.168.167.52,80,39222,TCP,54,0,64,RA,20,0,111
192.168.167.254,192.168.167.52,80,39223,TCP,54,0,64,RA,20,0,112
192.168.167.254,192.168.167.52,80,39224,TCP,54,0,64,RA,20,0,113
192.168.167.254,192.168.167.52,80,39225,TCP,54,0,64,RA,20,0,114
192.168.167.254,192.168.167.52,80,39226,TCP,54,0,64,RA,20,0,115
192.168.167.52,192.168.167.254,39227,80,TCP,60,0,64,S,2,512,116
192.168.167.52,192.168.167.254,39228,80,TCP,60,0,64,S,2,512,117
