src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,62473,41389,TCP,60,0,48,S,2,1024,0
192.168.167.52,192.168.167.254,62473,28845,TCP,60,0,41,S,2,1024,1
192.168.167.52,192.168.167.254,62473,62519,TCP,60,0,47,S,2,1024,2
192.168.167.52,192.168.167.254,62473,34351,TCP,60,0,53,S,2,1024,3
192.168.167.52,192.168.167.254,62473,2662,TCP,60,0,50,S,2,1024,4
192.168.167.52,192.168.167.254,62473,28170,TCP,60,0,59,S,2,1024,5
192.168.167.52,192.168.167.254,62473,6898,TCP,60,0,50,S,2,1024,6
192.168.167.254,192.168.167.52,41389,62473,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,28845,62473,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,62519,62473,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,34351,62473,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,2662,62473,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,28170,62473,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,6898,62473,TCP,54,0,64,RA,20,0,13
192.168.167.52,192.168.167.254,62473,43260,TCP,60,0,37,S,2,1024,14
192.168.167.254,192.168.167.52,43260,62473,TCP,54,0,64,RA,20,0,15
192.168.167.52,192.168.167.254,62473,14221,TCP,60,0,55,S,2,1024,16
192.168.167.52,192.168.167.254,62473,22111,TCP,60,0,41,S,2,1024,17
192.168.167.254,192.168.167.52,14221,62473,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,22111,62473,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,62473,35054,TCP,60,0,45,S,2,1024,20
192.168.167.52,192.168.167.254,62473,30552,TCP,60,0,49,S,2,1024,21
192.168.167.254,192.168.167.52,35054,62473,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,30552,62473,TCP,54,0,64,RA,20,0,23
192.168.167.52,192.168.167.254,62473,47742,TCP,60,0,43,S,2,1024,24
192.168.167.52,192.168.167.254,62473,5484,TCP,60,0,44,S,2,1024,25
192.168.167.52,192.168.167.254,62473,11369,TCP,60,0,50,S,2,1024,26
192.168.167.52,192.168.167.254,62473,28658,TCP,60,0,45,S,2,1024,27
192.168.167.254,192.168.167.52,47742,62473,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,5484,62473,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,11369,62473,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,28658,62473,TCP,54,0,64,RA,20,0,31
192.168.167.52,192.168.167.254,62473,18249,TCP,60,0,54,S,2,1024,32
192.168.167.52,192.168.167.254,62473,13730,TCP,60,0,39,S,2,1024,33
192.168.167.52,192.168.167.254,62473,45643,TCP,60,0,54,S,2,1024,34
192.168.167.52,192.168.167.254,62473,65413,TCP,60,0,44,S,2,1024,35
192.168.167.254,192.168.167.52,18249,62473,TCP,54,0,64,RA,20,0,36
192.168.167.254,192.168.167.52,13730,62473,TCP,54,0,64,RA,20,0,37
192.168.167.254,192.168.167.52,45643,62473,TCP,54,0,64,RA,20,0,38
192.168.167.254,192.168.167.52,65413,62473,TCP,54,0,64,RA,20,0,39
192.168.167.52,192.168.167.254,62473,37230,TCP,60,0,57,S,2,1024,40
192.168.167.254,192.168.167.52,37230,62473,TCP,54,0,64,RA,20,0,41
192.168.167.52,192.168.167.254,62473,40140,TCP,60,0,58,S,2,1024,42
192.168.167.52,192.168.167.254,62473,50476,TCP,60,0,40,S,2,1024,43
192.168.167.254,192.168.167.52,40140,62473,TCP,54,0,64,RA,20,0,44
192.168.167.254,192.168.167.52,50476,62473,TCP,54,0,64,RA,20,0,45
192.168.167.52,192.168.167.254,62473,12914,TCP,60,0,57,S,2,1024,46
192.168.167.52,192.168.167.254,62473,43699,TCP,60,0,50,S,2,1024,47
192.168.167.52,192.168.167.254,62473,32168,TCP,60,0,58,S,2,1024,48
192.168.167.52,192.168.167.254,62473,26780,TCP,60,0,59,S,2,1024,49
192.168.167.254,192.168.167.52,12914,62473,TCP,54,0,64,RA,20,0,50
192.168.167.254,192.168.167.52,43699,62473,TCP,54,0,64,RA,20,0,51
192.168.167.254,192.168.167.52,32168,62473,TCP,54,0,64,RA,20,0,52
192.168.167.254,192.168.167.52,26780,62473,TCP,54,0,64,RA,20,0,53
192.168.167.52,192.168.167.254,62473,45639,TCP,60,0,56,S,2,1024,54
192.168.167.52,192.168.167.254,62473,63999,TCP,60,0,47,S,2,1024,55
192.168.167.52,192.168.167.254,62473,43,TCP,60,0,42,S,2,1024,56
192.168.167.52,192.168.167.254,62473,23570,TCP,60,0,41,S,2,1024,57
192.168.167.254,192.168.167.52,45639,62473,TCP,54,0,64,RA,20,0,58
192.168.167.254,192.168.167.52,63999,62473,TCP,54,0,64,RA,20,0,59
192.168.167.254,192.168.167.52,43,62473,TCP,54,0,64,RA,20,0,60
192.168.167.254,192.168.167.52,23570,62473,TCP,54,0,64,RA,20,0,61
192.168.167.52,192.168.167.254,62473,63193,TCP,60,0,56,S,2,1024,62
192.168.167.254,192.168.167.52,63193,62473,TCP,54,0,64,RA,20,0,63
