src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,64454,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,64455,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,80,64456,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,80,64457,TCP,54,0,64,RA,20,0,3
192.168.167.254,192.168.167.52,80,64458,TCP,54,0,64,RA,20,0,4
192.168.167.52,192.168.167.254,64459,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,64460,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,64461,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,64462,80,TCP,60,0,64,S,2,512,8
192.168.167.52,192.168.167.254,64463,80,TCP,60,0,64,S,2,512,9
192.168.167.52,192.168.167.254,64464,80,TCP,60,0,64,S,2,512,10
192.168.167.52,192.168.167.254,64465,80,TCP,60,0,64,S,2,512,11
192.168.167.52,192.168.167.254,64466,80,TCP,60,0,64,S,2,512,12
192.168.167.254,192.168.167.52,80,64459,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,64460,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,64461,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,64462,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,64463,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,64464,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,80,64465,TCP,54,0,64,RA,20,0,19
192.168.167.254,192.168.167.52,80,64466,TCP,54,0,64,RA,20,0,20
192.168.167.52,192.168.167.254,64467,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,64468,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,64469,80,TCP,60,0,64,S,2,512,23
192.168.167.52,192.168.167.254,64470,80,TCP,60,0,64,S,2,512,24
192.168.167.52,192.168.167.254,64471,80,TCP,60,0,64,S,2,512,25
192.168.167.52,192.168.167.254,64472,80,TCP,60,0,64,S,2,512,26
192.168.167.52,192.168.167.254,64473,80,TCP,60,0,64,S,2,512,27
192.168.167.52,192.168.167.254,64474,80,TCP,60,0,64,S,2,512,28
192.168.167.254,192.168.167.52,80,64467,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,80,64468,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,80,64469,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,80,64470,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,80,64471,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,80,64472,TCP,54,0,64,RA,20,0,34
192.168.167.254,192.168.167.52,80,64473,TCP,54,0,64,RA,20,0,35
192.168.167.254,192.168.167.52,80,64474,TCP,54,0,64,RA,20,0,36
192.168.167.52,192.168.167.254,64475,80,TCP,60,0,64,S,2,512,37
192.168.167.52,192.168.167.254,64476,80,TCP,60,0,64,S,2,512,38
192.168.167.52,192.168.167.254,64477,80,TCP,60,0,64,S,2,512,39
192.168.167.52,192.168.167.254,64478,80,TCP,60,0,64,S,2,512,40
192.168.167.52,192.168.167.254,64479,80,TCP,60,0,64,S,2,512,41
192.168.167.52,192.168.167.254,64480,80,TCP,60,0,64,S,2,512,42
192.168.167.52,192.168.167.254,64481,80,TCP,60,0,64,S,2,512,43
192.168.167.52,192.168.167.254,64482,80,TCP,60,0,64,S,2,512,44
192.168.167.254,192.168.167.52,80,64475,TCP,54,0,64,RA,20,0,45
192.168.167.254,192.168.167.52,80,64476,TCP,54,0,64,RA,20,0,46
192.168.167.254,192.168.167.52,80,64477,TCP,54,0,64,RA,20,0,47
192.168.167.254,192.168.167.52,80,64478,TCP,54,0,64,RA,20,0,48
192.168.167.254,192.168.167.52,80,64479,TCP,54,0,64,RA,20,0,49
192.168.167.254,192.168.167.52,80,64480,TCP,54,0,64,RA,20,0,50
192.168.167.254,192.168.167.52,80,64481,TCP,54,0,64,RA,20,0,51
192.168.167.254,192.168.167.52,80,64482,TCP,54,0,64,RA,20,0,52
192.168.167.52,192.168.167.254,64483,80,TCP,60,0,64,S,2,512,53
192.168.167.52,192.168.167.254,64484,80,TCP,60,0,64,S,2,512,54
192.168.167.52,192.168.167.254,64485,80,TCP,60,0,64,S,2,512,55
192.168.167.52,192.168.167.254,64486,80,TCP,60,0,64,S,2,512,56
192.168.167.52,192.168.167.254,64487,80,TCP,60,0,64,S,2,512,57
192.168.167.52,192.168.167.254,64488,80,TCP,60,0,64,S,2,512,58
192.168.167.52,192.168.167.254,64489,80,TCP,60,0,64,S,2,512,59
192.168.167.52,192.168.167.254,64490,80,TCP,60,0,64,S,2,512,60
192.168.167.254,192.168.167.52,80,64483,TCP,54,0,64,RA,20,0,61
192.168.167.254,192.168.167.52,80,64484,TCP,54,0,64,RA,20,0,62
192.168.167.254,192.168.167.52,80,64485,TCP,54,0,64,RA,20,0,63
192.168.167.254,192.168.167.52,80,64486,TCP,54,0,64,RA,20,0,64
192.168.167.254,192.168.167.52,80,64487,TCP,54,0,64,RA,20,0,65
192.168.167.254,192.168.167.52,80,64488,TCP,54,0,64,RA,20,0,66
192.168.167.254,192.168.167.52,80,64489,TCP,54,0,64,RA,20,0,67
192.168.167.254,192.168.167.52,80,64490,TCP,54,0,64,RA,20,0,68
