src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,12560,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,12561,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,80,12562,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,80,12563,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,12564,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,12565,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,12566,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,12567,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,12568,80,TCP,60,0,64,S,2,512,8
192.168.167.52,192.168.167.254,12569,80,TCP,60,0,64,S,2,512,9
192.168.167.52,192.168.167.254,12570,80,TCP,60,0,64,S,2,512,10
192.168.167.52,192.168.167.254,12571,80,TCP,60,0,64,S,2,512,11
192.168.167.254,192.168.167.52,80,12564,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,12565,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,12566,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,12567,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,12568,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,12569,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,12570,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,80,12571,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,12572,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,12573,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,12574,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,12575,80,TCP,60,0,64,S,2,512,23
192.168.167.52,192.168.167.254,12576,80,TCP,60,0,64,S,2,512,24
192.168.167.52,192.168.167.254,12577,80,TCP,60,0,64,S,2,512,25
192.168.167.52,192.168.167.254,12578,80,TCP,60,0,64,S,2,512,26
