src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,62473,42606,TCP,60,0,42,S,2,1024,0
192.168.167.52,192.168.167.254,62473,57230,TCP,60,0,45,S,2,1024,1
192.168.167.254,192.168.167.52,42606,62473,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,57230,62473,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,62473,13857,TCP,60,0,59,S,2,1024,4
192.168.167.52,192.168.167.254,62473,42042,TCP,60,0,58,S,2,1024,5
192.168.167.254,192.168.167.52,13857,62473,TCP,54,0,64,RA,20,0,6
192.168.167.254,192.168.167.52,42042,62473,TCP,54,0,64,RA,20,0,7
192.168.167.52,192.168.167.254,62473,63179,TCP,60,0,58,S,2,1024,8
192.168.167.52,192.168.167.254,62473,59058,TCP,60,0,44,S,2,1024,9
192.168.167.254,192.168.167.52,63179,62473,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,59058,62473,TCP,54,0,64,RA,20,0,11
192.168.167.52,192.168.167.254,62473,53638,TCP,60,0,48,S,2,1024,12
192.168.167.52,192.168.167.254,62473,33969,TCP,60,0,58,S,2,1024,13
192.168.167.254,192.168.167.52,53638,62473,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,33969,62473,TCP,54,0,64,RA,20,0,15
192.168.167.52,192.168.167.254,62473,33293,TCP,60,0,53,S,2,1024,16
192.168.167.52,192.168.167.254,62473,30306,TCP,60,0,45,S,2,1024,17
192.168.167.254,192.168.167.52,33293,62473,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,30306,62473,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,62473,47293,TCP,60,0,41,S,2,1024,20
192.168.167.52,192.168.167.254,62473,29115,TCP,60,0,54,S,2,1024,21
192.168.167.254,192.168.167.52,47293,62473,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,29115,62473,TCP,54,0,64,RA,20,0,23
192.168.167.52,192.168.167.254,62473,60438,TCP,60,0,57,S,2,1024,24
192.168.167.52,192.168.167.254,62473,8667,TCP,60,0,52,S,2,1024,25
192.168.167.254,192.168.167.52,60438,62473,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,8667,62473,TCP,54,0,64,RA,20,0,27
192.168.167.52,192.168.167.254,62473,2796,TCP,60,0,45,S,2,1024,28
192.168.167.52,192.168.167.254,62473,17207,TCP,60,0,58,S,2,1024,29
192.168.167.254,192.168.167.52,2796,62473,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,17207,62473,TCP,54,0,64,RA,20,0,31
192.168.167.52,192.168.167.254,62473,18913,TCP,60,0,52,S,2,1024,32
192.168.167.52,192.168.167.254,62473,3958,TCP,60,0,48,S,2,1024,33
192.168.167.254,192.168.167.52,18913,62473,TCP,54,0,64,RA,20,0,34
192.168.167.254,192.168.167.52,3958,62473,TCP,54,0,64,RA,20,0,35
192.168.167.52,192.168.167.254,62473,64094,TCP,60,0,45,S,2,1024,36
192.168.167.254,192.168.167.52,64094,62473,TCP,54,0,64,RA,20,0,37
192.168.167.52,192.168.167.254,62473,6112,TCP,60,0,56,S,2,1024,38
192.168.167.254,192.168.167.52,6112,62473,TCP,54,0,64,RA,20,0,39
192.168.167.52,192.168.167.254,62473,24394,TCP,60,0,54,S,2,1024,40
192.168.167.52,192.168.167.254,62473,57706,TCP,60,0,50,S,2,1024,41
192.168.167.254,192.168.167.52,24394,62473,TCP,54,0,64,RA,20,0,42
192.168.167.254,192.168.167.52,57706,62473,TCP,54,0,64,RA,20,0,43
192.168.167.52,192.168.167.254,62473,46306,TCP,60,0,44,S,2,1024,44
192.168.167.52,192.168.167.254,62473,7744,TCP,60,0,56,S,2,1024,45
192.168.167.52,192.168.167.254,62473,29999,TCP,60,0,57,S,2,1024,46
192.168.167.254,192.168.167.52,46306,62473,TCP,54,0,64,RA,20,0,47
192.168.167.254,192.168.167.52,7744,62473,TCP,54,0,64,RA,20,0,48
192.168.167.254,192.168.167.52,29999,62473,TCP,54,0,64,RA,20,0,49
192.168.167.52,192.168.167.254,62473,8382,TCP,60,0,39,S,2,1024,50
192.168.167.254,192.168.167.52,8382,62473,TCP,54,0,64,RA,20,0,51
192.168.167.52,192.168.167.254,62473,14611,TCP,60,0,46,S,2,1024,52
192.168.167.254,192.168.167.52,14611,62473,TCP,54,0,64,RA,20,0,53
192.168.167.52,192.168.167.254,62473,14793,TCP,60,0,39,S,2,1024,54
192.168.167.52,192.168.167.254,62473,30093,TCP,60,0,55,S,2,1024,55
192.168.167.254,192.168.167.52,14793,62473,TCP,54,0,64,RA,20,0,56
192.168.167.254,192.168.167.52,30093,62473,TCP,54,0,64,RA,20,0,57
192.168.167.52,192.168.167.254,62473,23365,TCP,60,0,54,S,2,1024,58
