src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,56688,59087,TCP,54,0,64,RA,20,0,0
192.168.167.52,192.168.167.254,59087,60046,TCP,60,0,49,S,2,1024,1
192.168.167.52,192.168.167.254,59087,30229,TCP,60,0,47,S,2,1024,2
192.168.167.52,192.168.167.254,59087,58867,TCP,60,0,55,S,2,1024,3
192.168.167.52,192.168.167.254,59087,40171,TCP,60,0,52,S,2,1024,4
192.168.167.52,192.168.167.254,59087,54873,TCP,60,0,47,S,2,1024,5
192.168.167.52,192.168.167.254,59087,8131,TCP,60,0,43,S,2,1024,6
192.168.167.52,192.168.167.254,59087,13645,TCP,60,0,46,S,2,1024,7
192.168.167.52,192.168.167.254,59087,52012,TCP,60,0,53,S,2,1024,8
192.168.167.254,192.168.167.52,60046,59087,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,30229,59087,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,58867,59087,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,40171,59087,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,54873,59087,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,8131,59087,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,13645,59087,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,52012,59087,TCP,54,0,64,RA,20,0,16
192.168.167.52,192.168.167.254,59087,8209,TCP,60,0,47,S,2,1024,17
192.168.167.52,192.168.167.254,59087,47328,TCP,60,0,53,S,2,1024,18
192.168.167.52,192.168.167.254,59087,60216,TCP,60,0,53,S,2,1024,19
192.168.167.52,192.168.167.254,59087,33235,TCP,60,0,57,S,2,1024,20
192.168.167.52,192.168.167.254,59087,28661,TCP,60,0,37,S,2,1024,21
192.168.167.52,192.168.167.254,59087,43826,TCP,60,0,52,S,2,1024,22
192.168.167.52,192.168.167.254,59087,29322,TCP,60,0,59,S,2,1024,23
192.168.167.52,192.168.167.254,59087,41833,TCP,60,0,58,S,2,1024,24
192.168.167.254,192.168.167.52,8209,59087,TCP,54,0,64,RA,20,0,25
