src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,44144,80,TCP,60,0,64,S,2,512,0
192.168.167.52,192.168.167.254,44145,80,TCP,60,0,64,S,2,512,1
192.168.167.52,192.168.167.254,44146,80,TCP,60,0,64,S,2,512,2
192.168.167.52,192.168.167.254,44147,80,TCP,60,0,64,S,2,512,3
192.168.167.52,192.168.167.254,44148,80,TCP,60,0,64,S,2,512,4
192.168.167.254,192.168.167.52,80,44141,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,80,44142,TCP,54,0,64,RA,20,0,6
192.168.167.254,192.168.167.52,80,44143,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,80,44144,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,80,44145,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,44146,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,80,44147,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,80,44148,TCP,54,0,64,RA,20,0,12
192.168.167.52,192.168.167.254,44149,80,TCP,60,0,64,S,2,512,13
192.168.167.52,192.168.167.254,44150,80,TCP,60,0,64,S,2,512,14
192.168.167.52,192.168.167.254,44151,80,TCP,60,0,64,S,2,512,15
192.168.167.52,192.168.167.254,44152,80,TCP,60,0,64,S,2,512,16
192.168.167.52,192.168.167.254,44153,80,TCP,60,0,64,S,2,512,17
192.168.167.52,192.168.167.254,44154,80,TCP,60,0,64,S,2,512,18
192.168.167.52,192.168.167.254,44155,80,TCP,60,0,64,S,2,512,19
192.168.167.52,192.168.167.254,44156,80,TCP,60,0,64,S,2,512,20
192.168.167.254,192.168.167.52,80,44149,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,80,44150,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,80,44151,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,80,44152,TCP,54,0,64,RA,20,0,24
192.168.167.254,192.168.167.52,80,44153,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,80,44154,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,80,44155,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,80,44156,TCP,54,0,64,RA,20,0,28
192.168.167.52,192.168.167.254,44157,80,TCP,60,0,64,S,2,512,29
192.168.167.52,192.168.167.254,44158,80,TCP,60,0,64,S,2,512,30
192.168.167.52,192.168.167.254,44159,80,TCP,60,0,64,S,2,512,31
192.168.167.52,192.168.167.254,44160,80,TCP,60,0,64,S,2,512,32
192.168.167.52,192.168.167.254,44161,80,TCP,60,0,64,S,2,512,33
192.168.167.52,192.168.167.254,44162,80,TCP,60,0,64,S,2,512,34
192.168.167.52,192.168.167.254,44163,80,TCP,60,0,64,S,2,512,35
192.168.167.52,192.168.167.254,44164,80,TCP,60,0,64,S,2,512,36
192.168.167.254,192.168.167.52,80,44157,TCP,54,0,64,RA,20,0,37
192.168.167.254,192.168.167.52,80,44158,TCP,54,0,64,RA,20,0,38
192.168.167.254,192.168.167.52,80,44159,TCP,54,0,64,RA,20,0,39
192.168.167.254,192.168.167.52,80,44160,TCP,54,0,64,RA,20,0,40
192.168.167.254,192.168.167.52,80,44161,TCP,54,0,64,RA,20,0,41
192.168.167.254,192.168.167.52,80,44162,TCP,54,0,64,RA,20,0,42
192.168.167.254,192.168.167.52,80,44163,TCP,54,0,64,RA,20,0,43
192.168.167.254,192.168.167.52,80,44164,TCP,54,0,64,RA,20,0,44
192.168.167.52,192.168.167.254,44165,80,TCP,60,0,64,S,2,512,45
192.168.167.52,192.168.167.254,44166,80,TCP,60,0,64,S,2,512,46
192.168.167.52,192.168.167.254,44167,80,TCP,60,0,64,S,2,512,47
192.168.167.52,192.168.167.254,44168,80,TCP,60,0,64,S,2,512,48
192.168.167.52,192.168.167.254,44169,80,TCP,60,0,64,S,2,512,49
192.168.167.52,192.168.167.254,44170,80,TCP,60,0,64,S,2,512,50
192.168.167.52,192.168.167.254,44171,80,TCP,60,0,64,S,2,512,51
192.168.167.52,192.168.167.254,44172,80,TCP,60,0,64,S,2,512,52
192.168.167.254,192.168.167.52,80,44165,TCP,54,0,64,RA,20,0,53
192.168.167.254,192.168.167.52,80,44166,TCP,54,0,64,RA,20,0,54
192.168.167.254,192.168.167.52,80,44167,TCP,54,0,64,RA,20,0,55
192.168.167.254,192.168.167.52,80,44168,TCP,54,0,64,RA,20,0,56
192.168.167.254,192.168.167.52,80,44169,TCP,54,0,64,RA,20,0,57
192.168.167.254,192.168.167.52,80,44170,TCP,54,0,64,RA,20,0,58
192.168.167.254,192.168.167.52,80,44171,TCP,54,0,64,RA,20,0,59
192.168.167.254,192.168.167.52,80,44172,TCP,54,0,64,RA,20,0,60
192.168.167.52,192.168.167.254,44173,80,TCP,60,0,64,S,2,512,61
192.168.167.52,192.168.167.254,44174,80,TCP,60,0,64,S,2,512,62
192.168.167.52,192.168.167.254,44175,80,TCP,60,0,64,S,2,512,63
192.168.167.52,192.168.167.254,44176,80,TCP,60,0,64,S,2,512,64
192.168.167.52,192.168.167.254,44177,80,TCP,60,0,64,S,2,512,65
192.168.167.52,192.168.167.254,44178,80,TCP,60,0,64,S,2,512,66
192.168.167.52,192.168.167.254,44179,80,TCP,60,0,64,S,2,512,67
192.168.167.52,192.168.167.254,44180,80,TCP,60,0,64,S,2,512,68
192.168.167.254,192.168.167.52,80,44173,TCP,54,0,64,RA,20,0,69
192.168.167.254,192.168.167.52,80,44174,TCP,54,0,64,RA,20,0,70
192.168.167.254,192.168.167.52,80,44175,TCP,54,0,64,RA,20,0,71
192.168.167.254,192.168.167.52,80,44176,TCP,54,0,64,RA,20,0,72
192.168.167.254,192.168.167.52,80,44177,TCP,54,0,64,RA,20,0,73
192.168.167.254,192.168.167.52,80,44178,TCP,54,0,64,RA,20,0,74
192.168.167.254,192.168.167.52,80,44179,TCP,54,0,64,RA,20,0,75
192.168.167.254,192.168.167.52,80,44180,TCP,54,0,64,RA,20,0,76
192.168.167.52,192.168.167.254,44181,80,TCP,60,0,64,S,2,512,77
192.168.167.52,192.168.167.254,44182,80,TCP,60,0,64,S,2,512,78
192.168.167.52,192.168.167.254,44183,80,TCP,60,0,64,S,2,512,79
192.168.167.52,192.168.167.254,44184,80,TCP,60,0,64,S,2,512,80
192.168.167.52,192.168.167.254,44185,80,TCP,60,0,64,S,2,512,81
192.168.167.52,192.168.167.254,44186,80,TCP,60,0,64,S,2,512,82
192.168.167.52,192.168.167.254,44187,80,TCP,60,0,64,S,2,512,83
192.168.167.52,192.168.167.254,44188,80,TCP,60,0,64,S,2,512,84
192.168.167.254,192.168.167.52,80,44181,TCP,54,0,64,RA,20,0,85
192.168.167.254,192.168.167.52,80,44182,TCP,54,0,64,RA,20,0,86
192.168.167.254,192.168.167.52,80,44183,TCP,54,0,64,RA,20,0,87
192.168.167.254,192.168.167.52,80,44184,TCP,54,0,64,RA,20,0,88
192.168.167.254,192.168.167.52,80,44185,TCP,54,0,64,RA,20,0,89
192.168.167.254,192.168.167.52,80,44186,TCP,54,0,64,RA,20,0,90
192.168.167.254,192.168.167.52,80,44187,TCP,54,0,64,RA,20,0,91
192.168.167.254,192.168.167.52,80,44188,TCP,54,0,64,RA,20,0,92
192.168.167.52,192.168.167.254,44189,80,TCP,60,0,64,S,2,512,93
192.168.167.52,192.168.167.254,44190,80,TCP,60,0,64,S,2,512,94
192.168.167.52,192.168.167.254,44191,80,TCP,60,0,64,S,2,512,95
192.168.167.52,192.168.167.254,44192,80,TCP,60,0,64,S,2,512,96
192.168.167.52,192.168.167.254,44193,80,TCP,60,0,64,S,2,512,97
192.168.167.52,192.168.167.254,44194,80,TCP,60,0,64,S,2,512,98
192.168.167.52,192.168.167.254,44195,80,TCP,60,0,64,S,2,512,99
192.168.167.52,192.168.167.254,44196,80,TCP,60,0,64,S,2,512,100
192.168.167.254,192.168.167.52,80,44189,TCP,54,0,64,RA,20,0,101
192.168.167.254,192.168.167.52,80,44190,TCP,54,0,64,RA,20,0,102
192.168.167.254,192.168.167.52,80,44191,TCP,54,0,64,RA,20,0,103
192.168.167.254,192.168.167.52,80,44192,TCP,54,0,64,RA,20,0,104
192.168.167.254,192.168.167.52,80,44193,TCP,54,0,64,RA,20,0,105
192.168.167.254,192.168.167.52,80,44194,TCP,54,0,64,RA,20,0,106
192.168.167.254,192.168.167.52,80,44195,TCP,54,0,64,RA,20,0,107
192.168.167.254,192.168.167.52,80,44196,TCP,54,0,64,RA,20,0,108
192.168.167.52,192.168.167.254,44197,80,TCP,60,0,64,S,2,512,109
192.168.167.52,192.168.167.254,44198,80,TCP,60,0,64,S,2,512,110
192.168.167.52,192.168.167.254,44199,80,TCP,60,0,64,S,2,512,111
192.168.167.52,192.168.167.254,44200,80,TCP,60,0,64,S,2,512,112
192.168.167.52,192.168.167.254,44201,80,TCP,60,0,64,S,2,512,113
192.168.167.52,192.168.167.254,44202,80,TCP,60,0,64,S,2,512,114
192.168.167.52,192.168.167.254,44203,80,TCP,60,0,64,S,2,512,115
192.168.167.52,192.168.167.254,44204,80,TCP,60,0,64,S,2,512,116
192.168.167.254,192.168.167.52,80,44197,TCP,54,0,64,RA,20,0,117
192.168.167.254,192.168.167.52,80,44198,TCP,54,0,64,RA,20,0,118
192.168.167.254,192.168.167.52,80,44199,TCP,54,0,64,RA,20,0,119
192.168.167.254,192.168.167.52,80,44200,TCP,54,0,64,RA,20,0,120
192.168.167.254,192.168.167.52,80,44201,TCP,54,0,64,RA,20,0,121
192.168.167.254,192.168.167.52,80,44202,TCP,54,0,64,RA,20,0,122
192.168.167.254,192.168.167.52,80,44203,TCP,54,0,64,RA,20,0,123
192.168.167.254,192.168.167.52,80,44204,TCP,54,0,64,RA,20,0,124
192.168.167.52,192.168.167.254,44205,80,TCP,60,0,64,S,2,512,125
192.168.167.52,192.168.167.254,44206,80,TCP,60,0,64,S,2,512,126
192.168.167.52,192.168.167.254,44207,80,TCP,60,0,64,S,2,512,127
192.168.167.52,192.168.167.254,44208,80,TCP,60,0,64,S,2,512,128
192.168.167.52,192.168.167.254,44209,80,TCP,60,0,64,S,2,512,129
192.168.167.52,192.168.167.254,44210,80,TCP,60,0,64,S,2,512,130
192.168.167.52,192.168.167.254,44211,80,TCP,60,0,64,S,2,512,131
192.168.167.52,192.168.167.254,44212,80,TCP,60,0,64,S,2,512,132
192.168.167.254,192.168.167.52,80,44205,TCP,54,0,64,RA,20,0,133
192.168.167.254,192.168.167.52,80,44206,TCP,54,0,64,RA,20,0,134
192.168.167.254,192.168.167.52,80,44207,TCP,54,0,64,RA,20,0,135
192.168.167.254,192.168.167.52,80,44208,TCP,54,0,64,RA,20,0,136
192.168.167.254,192.168.167.52,80,44209,TCP,54,0,64,RA,20,0,137
192.168.167.254,192.168.167.52,80,44210,TCP,54,0,64,RA,20,0,138
192.168.167.254,192.168.167.52,80,44211,TCP,54,0,64,RA,20,0,139
192.168.167.254,192.168.167.52,80,44212,TCP,54,0,64,RA,20,0,140
192.168.167.52,192.168.167.254,44213,80,TCP,60,0,64,S,2,512,141
192.168.167.52,192.168.167.254,44214,80,TCP,60,0,64,S,2,512,142
192.168.167.52,192.168.167.254,44215,80,TCP,60,0,64,S,2,512,143
192.168.167.52,192.168.167.254,44216,80,TCP,60,0,64,S,2,512,144
192.168.167.52,192.168.167.254,44217,80,TCP,60,0,64,S,2,512,145
192.168.167.52,192.168.167.254,44218,80,TCP,60,0,64,S,2,512,146
192.168.167.52,192.168.167.254,44219,80,TCP,60,0,64,S,2,512,147
