src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,49853,80,TCP,60,0,64,S,2,512,0
192.168.167.52,192.168.167.254,49854,80,TCP,60,0,64,S,2,512,1
192.168.167.52,192.168.167.254,49855,80,TCP,60,0,64,S,2,512,2
192.168.167.52,192.168.167.254,49856,80,TCP,60,0,64,S,2,512,3
192.168.167.52,192.168.167.254,49857,80,TCP,60,0,64,S,2,512,4
192.168.167.254,192.168.167.52,80,49850,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,80,49851,TCP,54,0,64,RA,20,0,6
192.168.167.254,192.168.167.52,80,49852,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,80,49853,TCP,54,0,64,RA,20,0,8
192.168.167.254,192.168.167.52,80,49854,TCP,54,0,64,RA,20,0,9
192.168.167.254,192.168.167.52,80,49855,TCP,54,0,64,RA,20,0,10
192.168.167.254,192.168.167.52,80,49856,TCP,54,0,64,RA,20,0,11
192.168.167.254,192.168.167.52,80,49857,TCP,54,0,64,RA,20,0,12
192.168.167.52,192.168.167.254,49858,80,TCP,60,0,64,S,2,512,13
192.168.167.52,192.168.167.254,49859,80,TCP,60,0,64,S,2,512,14
192.168.167.52,192.168.167.254,49860,80,TCP,60,0,64,S,2,512,15
192.168.167.52,192.168.167.254,49861,80,TCP,60,0,64,S,2,512,16
192.168.167.52,192.168.167.254,49862,80,TCP,60,0,64,S,2,512,17
192.168.167.52,192.168.167.254,49863,80,TCP,60,0,64,S,2,512,18
192.168.167.52,192.168.167.254,49864,80,TCP,60,0,64,S,2,512,19
192.168.167.52,192.168.167.254,49865,80,TCP,60,0,64,S,2,512,20
192.168.167.254,192.168.167.52,80,49858,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,80,49859,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,80,49860,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,80,49861,TCP,54,0,64,RA,20,0,24
192.168.167.254,192.168.167.52,80,49862,TCP,54,0,64,RA,20,0,25
192.168.167.254,192.168.167.52,80,49863,TCP,54,0,64,RA,20,0,26
192.168.167.254,192.168.167.52,80,49864,TCP,54,0,64,RA,20,0,27
192.168.167.254,192.168.167.52,80,49865,TCP,54,0,64,RA,20,0,28
192.168.167.52,192.168.167.254,49866,80,TCP,60,0,64,S,2,512,29
192.168.167.52,192.168.167.254,49867,80,TCP,60,0,64,S,2,512,30
