src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.52,192.168.167.254,59087,60877,TCP,60,0,51,S,2,1024,0
192.168.167.254,192.168.167.52,43670,59087,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,47025,59087,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,58876,59087,TCP,54,0,64,RA,20,0,3
192.168.167.254,192.168.167.52,58764,59087,TCP,54,0,64,RA,20,0,4
192.168.167.254,192.168.167.52,15248,59087,TCP,54,0,64,RA,20,0,5
192.168.167.254,192.168.167.52,44044,59087,TCP,54,0,64,RA,20,0,6
192.168.167.254,192.168.167.52,4928,59087,TCP,54,0,64,RA,20,0,7
192.168.167.254,192.168.167.52,60877,59087,TCP,54,0,64,RA,20,0,8
192.168.167.52,192.168.167.254,59087,23151,TCP,60,0,58,S,2,1024,9
192.168.167.52,192.168.167.254,59087,9125,TCP,60,0,56,S,2,1024,10
192.168.167.52,192.168.167.254,59087,8672,TCP,60,0,39,S,2,1024,11
192.168.167.52,192.168.167.254,59087,40108,TCP,60,0,48,S,2,1024,12
192.168.167.52,192.168.167.254,59087,63536,TCP,60,0,45,S,2,1024,13
192.168.167.52,192.168.167.254,59087,19658,TCP,60,0,41,S,2,1024,14
192.168.167.52,192.168.167.254,59087,62205,TCP,60,0,59,S,2,1024,15
192.168.167.52,192.168.167.254,59087,53114,TCP,60,0,46,S,2,1024,16
192.168.167.254,192.168.167.52,23151,59087,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,9125,59087,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,8672,59087,TCP,54,0,64,RA,20,0,19
192.168.167.254,192.168.167.52,40108,59087,TCP,54,0,64,RA,20,0,20
192.168.167.254,192.168.167.52,63536,59087,TCP,54,0,64,RA,20,0,21
192.168.167.254,192.168.167.52,19658,59087,TCP,54,0,64,RA,20,0,22
192.168.167.254,192.168.167.52,62205,59087,TCP,54,0,64,RA,20,0,23
192.168.167.254,192.168.167.52,53114,59087,TCP,54,0,64,RA,20,0,24
192.168.167.52,192.168.167.254,59087,7592,TCP,60,0,57,S,2,1024,25
192.168.167.52,192.168.167.254,59087,37212,TCP,60,0,55,S,2,1024,26
192.168.167.52,192.168.167.254,59087,43531,TCP,60,0,52,S,2,1024,27
192.168.167.52,192.168.167.254,59087,3023,TCP,60,0,50,S,2,1024,28
192.168.167.52,192.168.167.254,59087,64099,TCP,60,0,53,S,2,1024,29
192.168.167.52,192.168.167.254,59087,33659,TCP,60,0,40,S,2,1024,30
192.168.167.52,192.168.167.254,59087,8326,TCP,60,0,37,S,2,1024,31
192.168.167.254,192.168.167.52,7592,59087,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,37212,59087,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,43531,59087,TCP,54,0,64,RA,20,0,34
192.168.167.254,192.168.167.52,3023,59087,TCP,54,0,64,RA,20,0,35
192.168.167.254,192.168.167.52,64099,59087,TCP,54,0,64,RA,20,0,36
192.168.167.254,192.168.167.52,33659,59087,TCP,54,0,64,RA,20,0,37
192.168.167.254,192.168.167.52,8326,59087,TCP,54,0,64,RA,20,0,38
192.168.167.52,192.168.167.254,59087,46597,TCP,60,0,46,S,2,1024,39
192.168.167.52,192.168.167.254,59087,58487,TCP,60,0,55,S,2,1024,40
192.168.167.52,192.168.167.254,59087,52667,TCP,60,0,45,S,2,1024,41
192.168.167.52,192.168.167.254,59087,9349,TCP,60,0,42,S,2,1024,42
192.168.167.52,192.168.167.254,59087,4023,TCP,60,0,49,S,2,1024,43
192.168.167.52,192.168.167.254,59087,60879,TCP,60,0,48,S,2,1024,44
192.168.167.52,192.168.167.254,59087,14910,TCP,60,0,58,S,2,1024,45
192.168.167.254,192.168.167.52,46597,59087,TCP,54,0,64,RA,20,0,46
192.168.167.254,192.168.167.52,58487,59087,TCP,54,0,64,RA,20,0,47
192.168.167.254,192.168.167.52,52667,59087,TCP,54,0,64,RA,20,0,48
192.168.167.254,192.168.167.52,9349,59087,TCP,54,0,64,RA,20,0,49
192.168.167.254,192.168.167.52,4023,59087,TCP,54,0,64,RA,20,0,50
192.168.167.254,192.168.167.52,60879,59087,TCP,54,0,64,RA,20,0,51
192.168.167.254,192.168.167.52,14910,59087,TCP,54,0,64,RA,20,0,52
192.168.167.52,192.168.167.254,59087,8335,TCP,60,0,56,S,2,1024,53
192.168.167.52,192.168.167.254,59087,1514,TCP,60,0,38,S,2,1024,54
192.168.167.52,192.168.167.254,59087,8381,TCP,60,0,58,S,2,1024,55
192.168.167.254,192.168.167.52,8335,59087,TCP,54,0,64,RA,20,0,56
192.168.167.254,192.168.167.52,1514,59087,TCP,54,0,64,RA,20,0,57
192.168.167.254,192.168.167.52,8381,59087,TCP,54,0,64,RA,20,0,58
192.168.167.52,192.168.167.254,59087,1875,TCP,60,0,49,S,2,1024,59
192.168.167.52,192.168.167.254,59087,9796,TCP,60,0,45,S,2,1024,60
192.168.167.52,192.168.167.254,59087,18137,TCP,60,0,42,S,2,1024,61
192.168.167.52,192.168.167.254,59087,4838,TCP,60,0,43,S,2,1024,62
192.168.167.52,192.168.167.254,59087,38705,TCP,60,0,53,S,2,1024,63
192.168.167.52,192.168.167.254,59087,20763,TCP,60,0,56,S,2,1024,64
192.168.167.52,192.168.167.254,59087,41693,TCP,60,0,56,S,2,1024,65
192.168.167.254,192.168.167.52,1875,59087,TCP,54,0,64,RA,20,0,66
192.168.167.254,192.168.167.52,9796,59087,TCP,54,0,64,RA,20,0,67
192.168.167.254,192.168.167.52,18137,59087,TCP,54,0,64,RA,20,0,68
192.168.167.254,192.168.167.52,4838,59087,TCP,54,0,64,RA,20,0,69
192.168.167.254,192.168.167.52,38705,59087,TCP,54,0,64,RA,20,0,70
192.168.167.254,192.168.167.52,20763,59087,TCP,54,0,64,RA,20,0,71
192.168.167.254,192.168.167.52,41693,59087,TCP,54,0,64,RA,20,0,72
192.168.167.52,192.168.167.254,59087,16912,TCP,60,0,42,S,2,1024,73
192.168.167.52,192.168.167.254,59087,30823,TCP,60,0,45,S,2,1024,74
192.168.167.52,192.168.167.254,59087,29739,TCP,60,0,59,S,2,1024,75
192.168.167.52,192.168.167.254,59087,45606,TCP,60,0,52,S,2,1024,76
192.168.167.52,192.168.167.254,59087,49710,TCP,60,0,59,S,2,1024,77
192.168.167.52,192.168.167.254,59087,55681,TCP,60,0,38,S,2,1024,78
192.168.167.52,192.168.167.254,59087,48297,TCP,60,0,47,S,2,1024,79
192.168.167.52,192.168.167.254,59087,37201,TCP,60,0,38,S,2,1024,80
192.168.167.254,192.168.167.52,16912,59087,TCP,54,0,64,RA,20,0,81
192.168.167.254,192.168.167.52,30823,59087,TCP,54,0,64,RA,20,0,82
192.168.167.254,192.168.167.52,29739,59087,TCP,54,0,64,RA,20,0,83
192.168.167.254,192.168.167.52,45606,59087,TCP,54,0,64,RA,20,0,84
192.168.167.254,192.168.167.52,49710,59087,TCP,54,0,64,RA,20,0,85
192.168.167.254,192.168.167.52,55681,59087,TCP,54,0,64,RA,20,0,86
192.168.167.254,192.168.167.52,48297,59087,TCP,54,0,64,RA,20,0,87
192.168.167.254,192.168.167.52,37201,59087,TCP,54,0,64,RA,20,0,88
