src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,6982,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,6983,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,80,6984,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,80,6985,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,6986,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,6987,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,6988,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,6989,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,6990,80,TCP,60,0,64,S,2,512,8
192.168.167.52,192.168.167.254,6991,80,TCP,60,0,64,S,2,512,9
192.168.167.52,192.168.167.254,6992,80,TCP,60,0,64,S,2,512,10
192.168.167.52,192.168.167.254,6993,80,TCP,60,0,64,S,2,512,11
192.168.167.254,192.168.167.52,80,6986,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,6987,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,6988,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,6989,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,6990,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,6991,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,6992,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,80,6993,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,6994,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,6995,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,6996,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,6997,80,TCP,60,0,64,S,2,512,23
