src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
192.168.167.254,192.168.167.52,80,29167,TCP,54,0,64,RA,20,0,0
192.168.167.254,192.168.167.52,80,29168,TCP,54,0,64,RA,20,0,1
192.168.167.254,192.168.167.52,80,29169,TCP,54,0,64,RA,20,0,2
192.168.167.254,192.168.167.52,80,29170,TCP,54,0,64,RA,20,0,3
192.168.167.52,192.168.167.254,29171,80,TCP,60,0,64,S,2,512,4
192.168.167.52,192.168.167.254,29172,80,TCP,60,0,64,S,2,512,5
192.168.167.52,192.168.167.254,29173,80,TCP,60,0,64,S,2,512,6
192.168.167.52,192.168.167.254,29174,80,TCP,60,0,64,S,2,512,7
192.168.167.52,192.168.167.254,29175,80,TCP,60,0,64,S,2,512,8
192.168.167.52,192.168.167.254,29176,80,TCP,60,0,64,S,2,512,9
192.168.167.52,192.168.167.254,29177,80,TCP,60,0,64,S,2,512,10
192.168.167.52,192.168.167.254,29178,80,TCP,60,0,64,S,2,512,11
192.168.167.254,192.168.167.52,80,29171,TCP,54,0,64,RA,20,0,12
192.168.167.254,192.168.167.52,80,29172,TCP,54,0,64,RA,20,0,13
192.168.167.254,192.168.167.52,80,29173,TCP,54,0,64,RA,20,0,14
192.168.167.254,192.168.167.52,80,29174,TCP,54,0,64,RA,20,0,15
192.168.167.254,192.168.167.52,80,29175,TCP,54,0,64,RA,20,0,16
192.168.167.254,192.168.167.52,80,29176,TCP,54,0,64,RA,20,0,17
192.168.167.254,192.168.167.52,80,29177,TCP,54,0,64,RA,20,0,18
192.168.167.254,192.168.167.52,80,29178,TCP,54,0,64,RA,20,0,19
192.168.167.52,192.168.167.254,29179,80,TCP,60,0,64,S,2,512,20
192.168.167.52,192.168.167.254,29180,80,TCP,60,0,64,S,2,512,21
192.168.167.52,192.168.167.254,29181,80,TCP,60,0,64,S,2,512,22
192.168.167.52,192.168.167.254,29182,80,TCP,60,0,64,S,2,512,23
192.168.167.52,192.168.167.254,29183,80,TCP,60,0,64,S,2,512,24
192.168.167.52,192.168.167.254,29184,80,TCP,60,0,64,S,2,512,25
192.168.167.52,192.168.167.254,29185,80,TCP,60,0,64,S,2,512,26
192.168.167.52,192.168.167.254,29186,80,TCP,60,0,64,S,2,512,27
192.168.167.254,192.168.167.52,80,29179,TCP,54,0,64,RA,20,0,28
192.168.167.254,192.168.167.52,80,29180,TCP,54,0,64,RA,20,0,29
192.168.167.254,192.168.167.52,80,29181,TCP,54,0,64,RA,20,0,30
192.168.167.254,192.168.167.52,80,29182,TCP,54,0,64,RA,20,0,31
192.168.167.254,192.168.167.52,80,29183,TCP,54,0,64,RA,20,0,32
192.168.167.254,192.168.167.52,80,29184,TCP,54,0,64,RA,20,0,33
192.168.167.254,192.168.167.52,80,29185,TCP,54,0,64,RA,20,0,34
192.168.167.254,192.168.167.52,80,29186,TCP,54,0,64,RA,20,0,35
192.168.167.52,192.168.167.254,29187,80,TCP,60,0,64,S,2,512,36
192.168.167.52,192.168.167.254,29188,80,TCP,60,0,64,S,2,512,37
192.168.167.52,192.168.167.254,29189,80,TCP,60,0,64,S,2,512,38
192.168.167.52,192.168.167.254,29190,80,TCP,60,0,64,S,2,512,39
192.168.167.52,192.168.167.254,29191,80,TCP,60,0,64,S,2,512,40
192.168.167.52,192.168.167.254,29192,80,TCP,60,0,64,S,2,512,41
192.168.167.52,192.168.167.254,29193,80,TCP,60,0,64,S,2,512,42
192.168.167.52,192.168.167.254,29194,80,TCP,60,0,64,S,2,512,43
192.168.167.254,192.168.167.52,80,29187,TCP,54,0,64,RA,20,0,44
192.168.167.254,192.168.167.52,80,29188,TCP,54,0,64,RA,20,0,45
192.168.167.254,192.168.167.52,80,29189,TCP,54,0,64,RA,20,0,46
192.168.167.254,192.168.167.52,80,29190,TCP,54,0,64,RA,20,0,47
192.168.167.254,192.168.167.52,80,29191,TCP,54,0,64,RA,20,0,48
192.168.167.254,192.168.167.52,80,29192,TCP,54,0,64,RA,20,0,49
192.168.167.254,192.168.167.52,80,29193,TCP,54,0,64,RA,20,0,50
192.168.167.254,192.168.167.52,80,29194,TCP,54,0,64,RA,20,0,51
192.168.167.52,192.168.167.254,29195,80,TCP,60,0,64,S,2,512,52
192.168.167.52,192.168.167.254,29196,80,TCP,60,0,64,S,2,512,53
192.168.167.52,192.168.167.254,29197,80,TCP,60,0,64,S,2,512,54
192.168.167.52,192.168.167.254,29198,80,TCP,60,0,64,S,2,512,55
192.168.167.52,192.168.167.254,29199,80,TCP,60,0,64,S,2,512,56
192.168.167.52,192.168.167.254,29200,80,TCP,60,0,64,S,2,512,57
192.168.167.52,192.168.167.254,29201,80,TCP,60,0,64,S,2,512,58
192.168.167.52,192.168.167.254,29202,80,TCP,60,0,64,S,2,512,59
192.168.167.254,192.168.167.52,80,29195,TCP,54,0,64,RA,20,0,60
192.168.167.254,192.168.167.52,80,29196,TCP,54,0,64,RA,20,0,61
192.168.167.254,192.168.167.52,80,29197,TCP,54,0,64,RA,20,0,62
192.168.167.254,192.168.167.52,80,29198,TCP,54,0,64,RA,20,0,63
192.168.167.254,192.168.167.52,80,29199,TCP,54,0,64,RA,20,0,64
192.168.167.254,192.168.167.52,80,29200,TCP,54,0,64,RA,20,0,65
192.168.167.254,192.168.167.52,80,29201,TCP,54,0,64,RA,20,0,66
192.168.167.254,192.168.167.52,80,29202,TCP,54,0,64,RA,20,0,67
192.168.167.52,192.168.167.254,29203,80,TCP,60,0,64,S,2,512,68
192.168.167.52,192.168.167.254,29204,80,TCP,60,0,64,S,2,512,69
192.168.167.52,192.168.167.254,29205,80,TCP,60,0,64,S,2,512,70
192.168.167.52,192.168.167.254,29206,80,TCP,60,0,64,S,2,512,71
192.168.167.52,192.168.167.254,29207,80,TCP,60,0,64,S,2,512,72
192.168.167.52,192.168.167.254,29208,80,TCP,60,0,64,S,2,512,73
192.168.167.52,192.168.167.254,29209,80,TCP,60,0,64,S,2,512,74
192.168.167.52,192.168.167.254,29210,80,TCP,60,0,64,S,2,512,75
192.168.167.254,192.168.167.52,80,29203,TCP,54,0,64,RA,20,0,76
192.168.167.254,192.168.167.52,80,29204,TCP,54,0,64,RA,20,0,77
