src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
17.248.154.48,65,31.095846645367413,18.168990593078377,1,313,0.8754511717515258
17.248.223.130,24,7.9743589743589745,5.944129530144629,1,78,0.10799322573092437
17.248.223.65,286,94.19120654396728,53.65830738389898,1,2934,0.9201763189069687
17.248.223.66,255,81.48372933884298,55.706689656231305,1,3872,1.2183696048952095
17.253.117.19,51,12.513253012048192,10.405707088916268,1,415,0.1688995879777954
17.253.117.201,96,28.050847457627118,28.586487105703064,1,295,0.17310926312748853
17.253.117.202,1734,850.7849887133183,510.47576571457796,1,1772,0.6608538752731109
17.253.117.204,11,4.535714285714286,2.796453657979064,1,28,0.01981958913632806
17.253.117.23,18,9.5,5.188127472091127,1,18,5.5671410584461345
17.253.144.10,20,9.166666666666666,6.066758241067098,1,24,0.18798528739266177
17.253.84.247,12,5.5,3.5,1,16,0.12480672778193222
17.253.85.204,12,6.5,3.452052529534663,1,12,4.0290807405651075
17.253.86.129,9,4.230769230769231,2.516219574430173,1,13,1.9450077408738298
17.33.203.39,31,11.608247422680412,8.129818730978927,1,97,1.2539637280423848
17.56.10.43,52,32.35599194360524,6.793727991915225,1,3972,2.039966886668325
17.56.138.35,56,35.240077236644495,7.579321703131002,1,4661,2.2915628318250048
17.57.12.11,7,3.4444444444444446,2.060804110110156,1,9,1.323199648131601
17.57.145.150,66,19.45873320537428,14.773748750335294,1,521,0.2398948984966455
17.8.131.101,9,5.0,2.581988897471611,1,9,4.766914226814574
173.194.174.100,13,7.0,3.7416573867739413,1,13,5.295390282018308
173.194.57.105,24,12.5,6.922186552431729,1,24,3.4721045168780056
18.140.181.101,20,10.5,5.766281297335398,1,20,4.5023353805414015
18.166.193.142,67,32.5703125,18.594221041827584,1,128,0.0685533837837479
184.26.91.168,8,3.9,2.3853720883753127,1,10,0.2817117167629141
184.50.179.49,3,1.5714285714285714,0.7284313590846836,1,7,0.17228481211135427
185.199.108.154,3,1.4444444444444444,0.6849348892187752,1,9,0.04461829107801125
185.199.110.133,3,1.5,0.7637626158259734,1,6,0.0494229302463207
192.168.137.1,54,9.824858757062147,11.947997166031026,2,531,0.20907927849167224
192.168.137.112,600,137.24448571335483,108.77043968148305,106,30693,2.670827203346269
192.168.137.189,6,2.0625,1.5599979967935855,2,16,0.013146137821170644
192.168.137.55,25,4.174193548387096,5.153324498020075,2,155,0.07459431197267062
192.168.2.1,3,1.3142857142857143,0.5221619109284875,2,70,0.030912766498012997
199.232.149.91,10,4.564102564102564,3.061714550620388,1,39,0.24975334725781126
199.232.151.52,14,6.6875,4.340488883754916,1,16,0.3335476437554194
199.232.151.6,7,4.0,2.0,1,7,4.170202459353373
199.232.151.8,896,448.5,258.65275950586727,1,896,7.358194647163006
199.36.158.100,52,24.31578947368421,15.97383594829517,1,57,0.4017998970395808
20.189.173.3,16,8.058823529411764,4.807721586282953,1,17,0.1290411922022643
20.27.177.116,12,5.5,3.5,1,16,0.424481022411666
216.239.34.157,66,33.5,19.05037182489273,1,66,4.475842767403813
3.169.121.4,9,4.2727272727272725,2.7990553306073918,1,11,0.16677352513436158
3.169.55.3,21,8.235294117647058,6.169463812765598,1,34,0.4326485569723614
3.5.87.130,1854,903.0761154855643,548.144998712254,1,1905,4.5715300334062
34.120.52.64,2,1.4705882352941178,0.4991341984846218,1,17,0.08538929040712294
35.184.35.160,61,18.36046511627907,16.180244048162113,1,172,1.3309547687522472
35.190.35.221,185,89.26424870466322,55.28698201092161,1,193,1.4044532508364798
35.190.88.7,27,9.690909090909091,7.3999329905386855,1,55,0.635093174291028
40.112.143.140,11,4.8,3.3704599092705436,1,15,0.6946065975862898
44.237.132.187,159,53.642857142857146,48.543797425916985,1,266,1.6542410862559784
49.71.74.25,53,23.50574712643678,14.109484511399922,1,87,2.3008764579304075
52.109.56.129,32,12.651515151515152,8.239763942342524,1,66,0.4907133444806476
52.111.194.10,623,312.0,179.84437717093076,1,623,5.896824023093609
52.111.236.21,13,7.0,3.7416573867739413,1,13,2.774829265696351
52.168.117.168,14,6.075,3.8104297657875814,1,40,0.0979936136194919
52.206.167.247,10,3.630434782608696,2.2395525140389085,1,46,0.21297959736037061
54.251.46.4,19,10.0,5.477225575051661,1,19,4.278195468974001
64.78.200.1,10,4.642857142857143,2.8437184624849117,1,14,0.109474038350895
74.125.203.188,1,1.0,0.0,1,4,0.031411971533167084
