src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
10.117.238.64,1616,325.7837883348418,340.89012498636583,145,47509,3.8916361488484785
100.29.49.39,6,3.5,1.707825127659933,1,6,4.896559279082218
104.116.243.17,21,11.0,6.0553007081949835,1,21,3.7783127664773573
104.116.243.48,3,2.0,0.816496580927726,1,3,6.537652838655942
104.116.243.9,27,11.82857142857143,7.994590007483504,1,35,0.7560582059454851
104.16.117.43,9,4.041666666666667,2.423481769869311,1,24,0.39202373789564926
104.16.191.158,15111,7561.050342187681,4756.709750221707,1,25863,4.971903007475062
104.16.32.241,54,27.5,15.58578412100805,1,54,4.0287227535744305
104.17.70.206,9,5.0,2.581988897471611,1,9,5.5679600794036155
104.18.18.71,9,4.363636363636363,2.705977466570403,1,11,0.27874707793686093
104.18.36.244,14,6.521739130434782,3.7401414204533157,1,23,0.7251740028393353
104.18.38.97,3,2.0,0.816496580927726,1,3,8.091289875307067
104.199.241.202,4,1.4827586206896552,0.7710579232757894,1,29,0.03209736081956408
104.21.65.195,169,85.0,48.78524367060187,1,169,7.50229019220409
104.22.58.181,11,6.0,3.1622776601683795,1,11,5.888374553558108
108.177.97.84,18,8.0,5.259911279353167,1,24,0.2666660984560159
13.107.246.73,13,6.0625,3.9126198064723847,1,16,0.415983463236791
13.107.5.93,31,14.457142857142857,9.457703910849933,1,35,2.0599368320615454
13.115.244.19,24,12.5,6.922186552431729,1,24,6.811045379372284
13.35.166.45,10,4.833333333333333,3.0230595245361753,1,12,0.5137681312521207
13.35.166.49,11,5.3076923076923075,3.337078763612902,1,13,0.4127908812694644
13.35.7.93,814,407.5,234.98138224123204,1,814,6.579393136312774
13.89.178.26,46,16.62727272727273,12.036202278511949,1,110,1.3122945333082405
140.112.254.4,78,13.002762430939226,17.85507938297364,1,362,0.3174017646404888
140.112.30.186,118,46.223433242506815,29.087562932775224,1,367,1.8739730464758855
140.82.112.26,4,2.5,1.118033988749895,1,4,8.58437775547936
140.82.113.25,17,7.95,5.171798526624951,1,20,0.2804000127279309
142.250.157.84,36,11.704225352112676,10.356183926846859,1,71,0.3464021476167102
142.250.196.193,17,9.0,4.898979485566356,1,17,6.021932436278357
142.250.196.195,38,12.876106194690266,10.41878217482359,1,113,0.4761954211391574
142.250.196.196,28,12.116883116883116,8.203537447264809,1,77,0.4038399947344268
142.250.196.197,127,58.62608695652174,34.25796279878407,1,230,2.927247689179536
142.250.196.202,27,10.942857142857143,7.016074837289649,1,70,0.3423488639138798
142.250.196.206,151,66.92642140468227,42.36749484728979,1,299,1.0049835984955384
