src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
10.10.4.19,18,9.257142857142858,5.055932058443017,1,35,1.8048312604034311
10.117.0.253,1,1.0,0.0,1,1,0.6931471805599453
10.117.238.64,3197,470.2863693419064,566.4405075756105,153,39037,2.705381274302777
104.116.243.17,19,8.541666666666666,5.6787554876829205,1,24,0.18195892462880003
104.116.243.19,35,13.2,8.999012291480783,1,90,0.12048318453995151
104.116.243.41,8,4.5,2.29128784747792,1,8,4.461955721469094
104.16.191.158,12195,5039.430820360329,3488.2768007982304,1,17151,3.4844784768324026
104.16.32.241,13500,6745.505255366395,3899.991966029483,1,13510,5.451191305202649
104.18.24.21,11,6.0,3.1622776601683795,1,11,4.934288591375343
104.18.36.86,11,6.0,3.1622776601683795,1,11,4.67750342221359
104.18.37.23,55,27.426470588235293,14.418448330147559,1,68,3.285920692184001
104.18.38.136,14,7.5,4.031128874149275,1,14,4.933625248979306
104.18.38.97,126,53.18072289156626,36.91969291284304,1,166,2.654099210892714
104.199.241.202,14,3.32,3.555877763178406,1,75,0.02711668377615395
108.177.125.108,782,407.9902333152469,193.3537937074785,1,1843,1.1800791053524549
108.177.125.109,8,4.5,2.29128784747792,1,8,7.911529067940442
108.177.97.84,18,9.052631578947368,5.394672656871058,1,19,0.07607148122968935
13.107.5.93,32,14.704225352112676,9.615706585182132,1,71,0.03857778254077187
140.112.145.141,9,5.0,2.581988897471611,1,9,6.302125353995859
140.112.145.153,98,40.63414634146341,30.791791824826664,1,123,0.07737663345363038
140.112.253.87,7,3.8656716417910446,1.9385755840735128,1,67,0.027876863847417784
140.112.254.4,61,13.99074074074074,15.417639831369186,1,648,0.2118910401268432
140.82.114.26,17,4.149253731343284,4.264584217430898,1,67,0.02409045039035366
142.250.196.195,23,9.625,6.401904013650939,1,40,0.1403813420989571
142.250.196.196,69,35.0,19.91649232838621,1,69,3.6590169877794363
142.250.196.202,139,59.651428571428575,42.187590398996115,1,175,0.1185050335098732
142.250.196.206,120,66.82305630026809,29.669236543823384,1,373,1.2683671715095692
142.250.196.214,293,107.30299251870325,72.22082177791079,1,802,1.3483600240266225
142.250.198.65,91,39.05042016806723,28.433868058437554,1,119,0.35314775117715913
142.250.198.67,155,67.93888888888888,48.508551810638835,1,180,0.09028969242054054
142.250.198.68,3,2.0,0.816496580927726,1,3,6.67447357636988
142.250.198.74,25,10.243243243243244,7.2686122895989165,1,37,0.021604292520355055
142.250.198.78,676,177.54886769964244,192.78064614611935,1,1678,0.4769639514123045
142.250.204.33,1966,983.5,567.535241196527,1,1966,6.880549988911658
142.250.204.35,11,5.166666666666667,3.1841621957571333,1,30,0.03529365016865592
142.250.204.42,24,10.513157894736842,6.915835035498399,1,76,0.030671306373435563
142.250.204.46,177,86.19672131147541,52.50703403478417,1,183,0.15774420435771044
142.250.66.74,10,4.72,2.584879107424562,1,25,0.042367915393669804
142.250.77.1,14,7.5,4.031128874149275,1,14,2.1163968699346887
142.250.77.10,16,6.333333333333333,4.284338403482567,1,30,0.015006635667619488
142.250.77.14,110,49.18545454545455,33.96048729804478,1,275,0.15662807360875639
142.251.170.95,31,13.421052631578947,9.740397643853552,1,38,0.35017971390196134
147.92.191.92,6,3.142857142857143,1.8070158058105024,1,7,0.9823556257946893
147.92.249.185,27,4.604166666666667,5.31943991151533,1,384,0.1298491707546629
151.101.0.223,1075,514.2394366197183,328.3647589424621,1,1207,1.192458266275567
151.101.192.223,9748,4452.485910270671,2972.0697081803946,1,10788,2.720329716375943
151.101.3.6,15,7.390243902439025,4.029634424987978,1,41,0.016353755609751625
151.101.64.223,920,367.1401812688822,262.8313503328549,1,1655,1.1370102553712929
151.101.67.6,13,5.894736842105263,3.625853610452597,1,19,0.011544977653929147
156.146.35.210,7,2.935860058309038,1.2484263228654384,1,343,0.5703008565036546
160.79.104.10,37,15.817258883248732,7.980757734020097,1,197,1.0119977197949246
162.159.140.200,9,5.0,2.581988897471611,1,9,4.973768095327366
163.28.19.8,6823,2361.39213836478,1639.4956845778872,1,31800,6.404261937195108
163.28.19.9,6452,1543.6066449034383,1379.8605166730183,1,32777,4.778775865280788
163.28.224.190,9,4.25,2.6180463454008347,1,12,0.32714129627967725
163.28.224.33,380,190.5,109.69617130966787,1,380,7.827357413510434
163.28.224.42,27,14.0,7.788880963698615,1,27,3.28619920681913
163.28.224.7,64,20.687898089171973,16.845817679441307,1,157,0.061218639361905844
163.28.225.55,28,6.310679611650485,7.054612381187758,1,103,0.6154785239913728
