src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
10.10.4.19,26,12.195652173913043,6.961445268537497,1,46,2.196774827534775
10.117.238.64,2599,359.72779567418314,442.88980834948217,122,52152,4.136087920223471
104.116.243.10,17,7.636363636363637,5.032128182944745,1,22,0.16811804293607532
104.116.243.11,21,9.64,6.380470202108932,1,25,0.18862835375224543
104.116.243.18,22,10.115384615384615,6.692860277805361,1,26,0.19567753551782946
104.116.243.19,16,8.5,4.6097722286464435,1,16,3.455669843938632
104.116.243.26,23,12.0,6.6332495807108,1,23,4.391599281944298
104.116.243.33,22,8.166666666666666,6.551081335677848,1,36,0.09114451457301866
104.116.243.9,27,11.052631578947368,8.12062795219373,1,38,0.26529739979379197
104.18.32.137,10,5.5,2.8722813232690143,1,10,2.1053462181210416
104.199.241.202,12,3.3225806451612905,3.344587315052858,1,31,0.03896587147752257
104.208.16.92,38,13.529411764705882,9.957464322427203,1,102,1.5142031837850394
13.107.246.73,10,5.5,2.8722813232690143,1,10,1.567917130115065
13.107.42.18,1148,570.2759526938239,329.56294087364483,1,2283,3.8358874457645684
13.107.5.93,41,14.321428571428571,11.147454027378494,1,84,0.5399252978686517
13.114.197.251,35,16.727272727272727,9.962878759075817,1,66,0.3123808337140253
13.35.166.45,8,4.5,2.29128784747792,1,8,4.990099336743676
13.78.111.199,63,22.60909090909091,19.467499934994432,1,110,0.8762731643110324
14.215.182.140,16,6.0,4.47213595499958,1,30,1.141231434216576
14.215.183.79,14,7.038461538461538,3.8076923076923075,1,26,2.0191940182041743
140.112.145.141,15,7.0,4.0,1,25,0.08630286009228966
140.112.145.153,2108,924.4846029173419,654.3912404899905,1,2468,2.1258070319560693
140.112.254.4,50,12.230379746835442,11.453597681767608,1,395,0.41939842792486
140.82.112.26,11,3.08955223880597,2.0999740103834696,1,67,0.08105960784101447
142.250.157.84,21,8.407407407407407,5.421215247520165,1,54,0.07662566921227372
142.250.196.193,1,1.0,0.0,1,1,0.6931471805599453
142.250.196.194,11,6.0,3.1622776601683795,1,11,2.2807547009452516
142.250.196.195,18,7.461538461538462,4.716833759001813,1,65,0.15740842077300124
142.250.196.196,399,160.65098039215687,126.56944055874055,1,510,0.5907967499365697
142.250.196.202,21,11.0,6.0553007081949835,1,21,3.701583749857305
142.250.196.206,266,96.4967032967033,77.06220899420035,1,455,0.667216541321985
142.250.196.209,31,16.0,8.94427190999916,1,31,6.036710049526817
142.250.198.65,71,26.49206349206349,19.647991953517604,1,126,0.41067738640817175
142.250.198.67,407,192.1200923787529,123.2281700045507,1,433,0.8930571453497067
142.250.198.68,12,6.076923076923077,3.6260073075054384,1,13,0.05274246642880725
142.250.198.74,184,74.8087912087912,55.12791050022884,1,455,0.937838682277796
142.250.198.78,172,39.593593593593596,41.25686764803075,1,999,0.8219737864647659
142.250.204.33,1968,984.5,568.1125915403272,1,1968,7.680046002975428
142.250.204.35,41,16.879432624113477,10.653454923438883,1,141,0.18216387572299678
142.250.204.42,8,4.090909090909091,2.0650575802910085,1,11,1.158282535289287
142.250.204.46,11,5.3076923076923075,3.337078763612902,1,13,1.4348638097939472
142.250.204.54,488,212.8003714020427,135.46504405721038,1,1077,4.367401351501819
142.250.66.65,786,392.71804511278197,225.27531348853196,1,798,5.63103673588997
142.250.66.68,9,4.4,2.3888630489558556,1,15,0.22295607974235174
142.250.66.78,50,25.019607843137255,14.686915873845969,1,51,0.1926592291118593
142.250.77.1,13,7.0,3.7416573867739413,1,13,3.7881819763061197
142.250.77.10,16,5.898305084745763,3.744803926682435,1,59,0.2554200701646032
142.250.77.14,314,97.40566037735849,88.46531365445833,1,742,0.8862480577218831
142.250.77.2,46,23.5,13.275918047351754,1,46,3.42144207924247
142.251.170.95,18,7.756756756756757,5.004891690408956,1,37,0.38695143507941465
142.251.8.156,15,8.0,4.320493798938574,1,15,2.337593704946417
142.251.8.157,12,6.5,3.452052529534663,1,12,3.425585873625476
142.251.85.202,1192,596.5,344.1006393484325,1,1192,7.425080783425782
147.92.249.185,131,36.06772908366534,41.61193556776143,1,251,0.26939051252876706
151.101.131.6,2237,1144.6675246675247,644.907531584946,1,2331,6.705025241727848
151.101.195.6,16,8.5,4.6097722286464435,1,16,5.077248717562332
151.101.195.8,13,7.0,3.7416573867739413,1,13,1.994165849842278
151.101.3.6,199,100.0,57.445626465380286,1,199,5.007338773426146
160.79.104.10,587,183.66440677966102,177.49919432876297,1,1475,1.784385883822281
163.28.19.8,12322,4301.19696890787,3231.531714829669,1,38402,4.378767378403411
163.28.19.9,4238,1208.0307756774373,963.2463154008974,1,21478,4.365062348372449
163.28.224.190,11,4.181818181818182,2.979267201486171,1,22,0.3036445942253669
163.28.224.42,82,31.443661971830984,23.244119246547264,1,142,2.1611892879830976
163.28.224.7,143,49.365546218487395,43.05132746072084,1,238,0.49382155740754446
163.28.225.61,29,9.666666666666666,7.861903319777205,1,63,0.14948716913122947
163.28.226.16,8,3.8181818181818183,2.289032420366213,1,11,0.303836027210879
168.95.1.1,10,2.6545454545454548,2.108150260456108,1,55,0.07264131192257968
17.137.162.3,14,6.388888888888889,4.151825420340751,1,18,0.46334345812986666
17.23.112.11,110,45.348314606741575,32.068956995471915,1,178,1.8572218545861445
17.248.223.129,9,4.764705882352941,2.462170533700747,1,17,0.4474209415917796
17.248.223.130,10,4.7,2.7586228448267445,1,30,0.21842258152039049
17.248.223.65,26,9.285714285714286,6.302663100002536,1,154,0.40903670498422945
17.248.223.66,39,11.774193548387096,9.79041558121317,1,155,0.17597705394009705
17.250.122.137,171,38.527472527472526,45.44685718152375,1,728,0.6318270149570221
17.253.117.201,28,10.608695652173912,8.191932035398597,1,46,0.06634363112027217
17.253.117.202,10,5.2631578947368425,2.7499685216027645,1,19,0.2485663073737255
17.253.117.21,26,9.488372093023257,7.475143595177521,1,86,0.12136941400157777
17.253.87.195,35,18.0,10.099504938362077,1,35,3.2798176066680345
17.36.206.8,9,5.0,2.581988897471611,1,9,1.7977819018898933
17.56.138.66,41,21.0,11.832159566199232,1,82,2.415991905781518
17.57.145.26,4,2.0,1.0,1,8,0.10155311596790684
17.57.21.63,11,6.0,3.1622776601683795,1,11,3.394995434109234
173.194.174.109,10,5.076923076923077,2.6735611072281182,1,39,0.06264758639429449
18.210.136.9,6,3.5,1.707825127659933,1,6,4.7585418005546005
184.50.179.49,3,1.5714285714285714,0.7284313590846836,1,7,0.11059812112653127
20.189.173.1,147,71.80448717948718,43.73826119870031,1,312,1.8799701155751922
210.71.227.136,135,68.0,38.97007398846795,1,135,4.0047230363081185
210.71.227.152,47,24.0,13.564659966250536,1,47,2.9892137930924823
210.71.227.161,7153,3448.2159767610747,1996.5353641378592,1,13770,4.420311358906192
212.102.50.14,489,167.36171141672125,70.0157754283637,1,50391,4.102285786141427
216.239.32.3,29,14.533333333333333,8.60129189262998,1,30,0.11681936484181557
216.239.36.180,22,11.043478260869565,6.5639215536576065,1,23,0.09136530002986612
216.239.36.181,39,20.0,11.254628677422755,1,39,3.2231089137000026
23.11.85.57,7,3.4444444444444446,2.060804110110156,1,9,1.2308856040494567
23.209.216.33,17,7.636363636363637,5.032128182944745,1,22,0.1681369385500716
23.246.46.132,197,99.0,56.868268832451726,1,197,5.0263269624103675
23.49.114.47,13,7.0,3.7416573867739413,1,26,1.544307819057361
23.58.96.31,32,14.944444444444445,9.760875542594766,1,36,0.26171856067270455
31.13.87.5,14,7.5,4.031128874149275,1,14,2.7711598625640064
34.102.213.72,12,5.5,3.5,1,16,0.06834679492853121
