src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
142.250.196.202,16,8.2,4.3266615305567875,1,25,1.7048112235058634
142.250.196.206,9,5.0,2.581988897471611,1,9,6.490721822661118
142.250.198.67,19,7.655737704918033,5.337418931396905,1,61,0.05284382162355496
142.250.198.74,20,10.5,5.766281297335398,1,20,4.996106970589664
142.250.198.78,37,8.755555555555556,9.404070565977083,1,135,0.10621813156499174
142.250.204.35,16,7.913043478260869,4.500367554827542,1,46,0.04772001401619956
142.250.204.42,33,13.641975308641975,9.974422402876032,1,81,0.3627594329071611
142.250.66.78,24,12.5,6.922186552431729,1,24,3.2021476672832403
142.250.66.86,12,6.076923076923077,3.6260073075054384,1,13,0.9785344196419783
142.250.77.10,58,26.846153846153847,15.592632154796473,1,104,2.7125148185260146
142.250.77.14,139,66.5260663507109,40.21780786368803,1,422,0.3261291878014099
147.92.191.92,7,4.0,2.0,1,7,2.226631579317521
147.92.249.185,13,3.0995762711864407,2.169862877049989,1,472,0.32419899978414196
156.146.35.210,7,2.7005988023952097,1.0927905829582165,1,835,0.5153489537325096
16.15.4.162,13,7.0,3.7416573867739413,1,13,5.592319951809539
163.28.224.7,10,4.6923076923076925,2.9452599567810225,1,13,0.3512663687077947
163.28.226.7,19,9.19047619047619,5.778606254922817,1,21,0.16123877032117181
163.28.5.106,33,15.75,10.017692681783899,1,36,0.2616228431708108
163.28.5.144,6178,3088.500647249191,1784.0111880969928,1,6180,6.937326676442592
163.28.5.24,6921,2845.91189031243,1722.3634693322497,1,22245,3.714079931648775
163.28.5.32,164,77.11650485436893,45.195361828688,1,309,1.1041442244548163
168.95.1.1,6,2.25,1.38501596769468,1,52,0.046580451167027415
17.137.170.2,45,18.912280701754387,14.019135671425614,1,57,0.9436367501720155
17.171.98.38,173,90.09178743961353,50.0590596142403,1,207,1.9422564358152392
17.248.164.23,46,22.583333333333332,13.720169662054312,1,48,0.9340554728209213
17.248.223.129,11,5.0,2.8284271247461903,1,34,0.03512216224917091
17.248.223.65,41,14.158333333333333,11.081513008409798,1,120,0.119441517664863
17.248.223.66,67,16.646840148698885,15.449816809843375,1,269,0.21042883927103734
17.250.122.137,1635,639.2471358428805,492.92149932766614,1,3666,1.376055153759943
17.253.116.125,1,1.0,0.0,1,1,0.6931471805599453
17.253.117.201,38,16.313725490196077,11.08344498733988,1,51,0.22498524165783607
17.253.117.202,9,4.0,2.3169853371636986,1,19,0.14795690082777094
17.253.117.204,8,3.8181818181818183,2.289032420366213,1,11,0.3033764138956488
17.253.117.31,33,11.901960784313726,8.809356809504026,1,153,0.14490703613592343
17.253.85.207,21,9.875,6.405157427157171,1,24,0.3327565660334164
17.57.145.26,25,11.0,7.683245282074244,1,31,0.042860340813505135
172.64.154.222,217,109.0,62.6418390534633,1,217,5.496720229940889
172.66.0.198,17,9.0,4.898979485566356,1,17,3.921535240775675
173.194.174.109,10,4.75,2.680951323690902,1,16,0.3745600195362609
173.194.174.95,18,7.404761904761905,5.117940079523828,1,42,0.25971757125931555
18.140.181.101,14,7.5,4.031128874149275,1,14,3.6006383550348198
183.79.255.44,35,18.0,10.099504938362077,1,35,4.500401817229813
185.199.108.154,565,283.0,163.10119558114832,1,565,5.6890127292357
185.199.111.133,31,16.0,8.94427190999916,1,31,2.5864375577896435
192.169.120.162,19,10.0,5.477225575051661,1,19,6.352745286502353
199.232.148.157,10,5.5,2.8722813232690143,1,10,4.861973805100908
199.232.148.84,9,5.0,2.581988897471611,1,9,3.744265917917728
20.27.177.113,203,102.64092664092664,53.87987519002515,1,259,2.1468537341549343
20.27.177.116,9,4.35,2.495495942693556,1,20,0.43053030265069175
20.42.65.89,12,5.785714285714286,3.648455082606324,1,14,0.10946822796284832
210.71.227.136,57,23.620253164556964,16.750064271532352,1,79,0.07013749274172176
210.71.227.152,48,20.357142857142858,13.212226351757224,1,84,0.08582741080677665
210.71.227.161,7213,3606.0005544005544,2082.790116378499,1,7215,7.2756032700426605
210.71.227.99,5400,2699.500740466494,1559.4217687852497,1,5402,7.3461601104522884
216.239.32.180,21,10.545454545454545,6.27206847660376,1,22,0.08743161643062582
23.209.216.33,18,8.08695652173913,5.356126467629388,1,23,0.1750683762526435
23.58.97.45,13,6.266666666666667,3.957552554574888,1,15,0.2191456638154372
3.169.121.69,11,6.0,3.1622776601683795,1,11,5.237195205972826
3.169.137.11,9,5.0,2.581988897471611,1,9,5.36365984409258
3.169.36.95,8,4.5,2.29128784747792,1,8,4.98428011587869
3.169.55.21,2,1.5,0.5,1,2,13.862603119497669
3.169.55.39,13,7.0,3.7416573867739413,1,13,3.906626867907399
3.169.55.53,19,10.0,5.477225575051661,1,19,5.43640705201424
34.111.123.165,13,7.0,3.7416573867739413,1,13,3.8192766905307862
34.111.61.191,20,10.5,5.766281297335398,1,20,5.050652218452665
34.120.195.249,12,5.578947368421052,3.23331001124372,1,19,0.36860977984387566
34.143.75.2,11,6.0,3.1622776601683795,1,11,3.822134640161352
34.237.73.95,2,1.4736842105263157,0.49930699897395464,1,19,0.017440217547923034
34.49.1.209,10,5.5,2.8722813232690143,1,10,4.776678552219225
34.8.245.155,11,6.0,3.1622776601683795,1,11,5.113906592524024
35.186.224.22,14,6.035294117647059,3.499401827282618,1,85,0.07486361383132956
35.186.224.24,56,15.455172413793104,13.71293339193525,1,580,0.3852838557294906
35.186.224.40,2,1.0898876404494382,0.28602072047995186,1,89,0.07155253062352411
52.168.117.168,12,6.076923076923077,3.6260073075054384,1,13,1.1911579612918421
52.219.113.170,16,7.473684210526316,4.859807458311075,1,19,1.3863470853573914
54.150.191.112,13,5.9411764705882355,3.826695521715434,1,17,0.24888009617405565
54.167.221.29,3,2.0,0.816496580927726,1,3,2.4118131680373485
54.236.106.18,13,5.823529411764706,3.8076593723958254,1,34,0.992922717802955
64.233.187.108,180,84.09691629955947,58.04479008222039,1,227,0.23287499149258106
