src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
10.5.6.101,4,1.8,0.9797958971132713,2,10,0.07971140406427236
10.5.6.120,4,2.5,1.118033988749895,1,4,1.1560618547090151
10.5.6.125,3,1.6666666666666667,0.7453559924999299,1,6,0.13148808519473698
10.5.6.141,5,2.5555555555555554,1.2570787221094177,2,9,0.7910325633480982
10.5.6.142,2,1.1666666666666667,0.372677996249965,2,12,0.09960760588663371
10.5.6.164,1,1.0,0.0,1,1,0.6931471805599453
10.5.6.167,3,2.0,0.816496580927726,1,3,2.384923694638642
10.5.6.169,10,3.357142857142857,2.8811491471569575,2,28,0.22891731138114432
10.5.6.189,1,1.0,0.0,1,3,0.03696333343381894
10.5.6.20,3,1.5714285714285714,0.7284313590846836,1,21,0.1662116112693089
10.5.6.205,4,2.1818181818181817,1.113404428537808,2,11,0.10115841525318449
10.5.6.213,1,1.0,0.0,1,2,0.07263948832786132
10.5.6.251,1,1.0,0.0,1,1,0.6931471805599453
10.5.6.253,3,1.5,0.7071067811865476,1,8,0.08201573352676683
10.5.6.5,1,1.0,0.0,1,3,0.04261203641648096
10.5.6.55,2,1.0833333333333333,0.2763853991962833,1,12,0.09743314702221659
10.5.6.61,2,1.1,0.3,1,10,0.09229558292952922
10.5.6.74,963,292.88867691617105,203.27089633373305,79,8911,4.212036634470622
10.5.6.75,2,1.1666666666666667,0.3726779962499649,1,18,0.13619097045908837
10.5.6.84,7,2.2,1.624807680927192,1,25,0.23765715847212887
10.5.7.118,6,2.6923076923076925,1.8967427701443005,1,13,0.10565524797650197
10.5.7.123,2,1.3333333333333333,0.4714045207910317,1,3,0.07909115770736751
10.5.7.128,2,1.0909090909090908,0.28747978728803447,1,11,0.10291453470614684
10.5.7.129,2,1.5,0.5,1,4,0.09958128601145408
10.5.7.160,2,1.1111111111111112,0.3142696805273545,1,18,0.1373428611657079
10.5.7.168,8,2.357142857142857,2.0038228770150766,2,28,0.21669656645500113
10.5.7.183,2,1.25,0.4330127018922193,1,4,0.032567719919066346
10.5.7.195,2,1.2222222222222223,0.41573970964154905,1,9,0.11651421157963913
10.5.7.198,2,1.2,0.4,1,10,0.10068743133268665
10.5.7.35,2,1.25,0.4330127018922193,1,4,0.2858164008048955
10.5.7.39,3,2.25,0.82915619758885,1,4,0.8334815979019388
10.5.7.52,8,4.5,2.449489742783178,2,16,0.3613404223690132
10.5.7.72,2,1.1818181818181819,0.385694607919935,1,11,0.10071914143511286
10.5.7.85,2,1.5,0.5,1,2,0.6855582810855987
104.18.10.200,2103,729.1811133321219,483.67773237547044,1,16509,4.821797513134397
108.177.97.101,13,7.0,3.7416573867739413,1,13,4.778210482231001
108.177.97.188,1,1.0,0.0,1,1,0.6931471805599453
13.35.166.46,26,12.642857142857142,7.8613625032918595,1,28,0.4714759599589152
140.112.30.21,2,1.5,0.5,1,2,2.8324668754691755
140.82.112.26,2,1.3333333333333333,0.4714045207910317,1,6,0.05507819828915522
142.250.157.156,28,14.03448275862069,8.310702524853076,1,29,0.49180721438444874
142.250.196.194,51,21.407894736842106,14.325334231040648,1,76,0.9609994120987267
142.250.196.200,742,425.6711833785005,200.6045342022509,1,1107,3.1645738614613084
142.250.196.202,59,17.73015873015873,16.662576973666955,1,126,1.0259316010596196
142.250.196.206,43,15.107843137254902,12.141249461451567,1,102,0.9953182479552549
142.250.198.66,66,25.723577235772357,19.149094445892036,1,123,1.234015565487003
142.250.198.74,51,21.11842105263158,14.491346878362634,1,76,0.9793700053996415
142.250.198.78,464,160.70126227208976,114.38387528000992,1,1426,2.9763151029553505
142.250.204.35,470,198.3256172839506,118.09275423587182,1,1296,3.1921886714148315
142.250.204.38,178,71.90512820512821,51.83740580283874,1,390,2.1626842413568266
142.250.204.42,69,29.477124183006534,19.934561234172115,1,153,1.4209669490991048
142.250.204.46,3215,1860.776429404901,931.4542123920083,1,4285,6.741532031160999
142.250.66.67,15,8.0,4.320493798938574,1,15,4.692481691661444
142.250.66.68,433,222.9671179883946,135.23339264214462,1,517,2.4229442098833616
142.250.66.74,10,3.6923076923076925,2.1352216741203094,1,104,0.5964484326964938
142.250.66.78,117,45.97716894977169,33.266523401157606,1,219,1.586579923934255
142.250.77.10,34,14.583333333333334,9.673488971869915,1,48,0.8275887317289293
142.250.77.2,81,31.580246913580247,22.393982986800445,1,162,1.4347850128152762
142.250.77.3,27,10.866666666666667,6.91728912861743,1,60,0.7889905266165744
15.197.213.252,2,1.25,0.4330127018922193,1,4,0.04307699661251451
151.101.193.91,10,4.782608695652174,2.7498066610159815,1,23,0.2690862539537032
17.248.164.109,3,2.0,0.816496580927726,1,3,1.7833988861504813
17.248.223.65,1,1.0,0.0,1,1,0.6931471805599453
173.194.174.84,15,6.714285714285714,4.277770415519182,1,21,0.5507611088505241
216.239.34.181,70,25.61904761904762,19.67306479575691,1,126,1.257176597158331
34.120.52.64,4,1.8181818181818181,0.9359663764533636,1,11,0.1015466160813699
34.237.73.95,3,1.5625,0.7043392293490403,1,16,0.12402707831651691
34.54.30.30,23,11.16,6.9724027422402965,1,25,0.4302452195790337
8.8.4.4,42,15.893805309734514,12.235059758314602,1,226,1.0284550418232519
8.8.8.8,15,7.0,4.546060565661952,1,18,0.2971003620794607
