src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
175.97.131.36,53,23.28735632183908,14.200459799887016,1,87,2.3995364901360845
18.140.181.101,23,12.0,6.6332495807108,1,23,4.810147410907128
18.166.193.142,61,31.0,17.60681686165901,1,61,5.016007329247821
183.145.108.102,15,8.0,4.320493798938574,1,15,2.7730942395194447
183.223.81.76,697,375.93399750934,211.53675833495055,1,803,4.608892627013178
183.223.85.124,55,25.930555555555557,16.850920176728305,1,72,1.119825692325314
183.225.164.249,13,7.0,3.391164991562634,1,16,1.8387402513137052
183.225.201.105,9,5.0,2.581988897471611,1,9,4.331770067805156
184.50.179.49,5,2.375,1.4086784586980805,1,8,0.12415278405998184
184.84.196.158,6,3.1,1.57797338380595,1,10,0.15457369932791684
192.169.122.176,5313,902.3514698716907,1028.1675581069396,1,36942,4.591734660887394
192.169.122.180,2317,266.90428127242285,381.3916990049041,1,62715,3.4078448090696107
199.232.151.6,46,25.714285714285715,12.032269536711752,1,77,3.065500639181493
20.27.177.113,16,7.473684210526316,4.859807458311075,1,19,0.4844063459659709
216.239.34.180,20,10.047619047619047,5.979936219409754,1,21,0.08372766207418612
216.239.36.180,21,10.545454545454545,6.27206847660376,1,22,0.08736978832073775
216.239.38.180,20,10.047619047619047,5.979936219409754,1,21,0.0836988228015952
222.221.181.149,1,1.0,0.0,1,1,0.6931471805599453
223.89.12.245,21,11.0,6.0553007081949835,1,21,2.7274522362807114
23.193.26.140,9,4.363636363636363,2.705977466570403,1,11,0.3033887509961008
23.200.143.10,122,36.41220871023783,24.51614386973835,1,16693,2.4316688562394613
23.202.35.225,221,98.92821782178218,60.33222621937812,1,404,3.275181446305327
23.202.35.99,139,31.757575757575758,32.892037548135455,1,726,1.9062499998259428
3.169.43.103,10,5.5,2.8722813232690143,1,10,6.562029726612417
34.104.35.123,31,16.0,8.94427190999916,1,31,3.2649799102612556
35.186.224.22,21,9.513513513513514,5.702638657255323,1,37,0.03415201923477775
35.186.224.24,28,6.6950959488272925,4.900154194667629,1,469,0.15649374025368465
35.186.224.40,3,1.2955665024630543,0.5357468423378334,1,203,0.0695825130848561
36.148.162.254,12,6.5,3.452052529534663,1,12,3.3338012374209907
38.60.148.100,16,8.5,4.6097722286464435,1,16,4.971305739824127
42.99.128.146,5,3.0,1.4142135623730951,1,5,5.438130298179695
42.99.128.185,294,83.59425717852685,74.5701718438261,1,801,3.0405578964524365
42.99.140.18,737,417.63103802672146,206.8732589408337,1,973,5.532923502440598
45.116.82.51,316,77.78580814717478,81.24606196240812,1,1522,0.4359985120238481
47.242.236.26,11,2.891891891891892,2.8831644006690995,1,37,0.16594590978765086
47.243.98.250,18,5.4,4.852740556540284,1,55,0.02574290245144033
51.132.193.104,12,5.785714285714286,3.648455082606324,1,14,0.10912807777653757
52.182.143.208,10,5.5,2.8722813232690143,1,10,2.8096087338474036
60.209.136.154,18,9.5,5.188127472091127,1,18,3.350078649280302
64.233.187.109,213,70.65597667638484,67.87472178849313,1,343,0.12522613802651977
64.233.187.84,15,6.769230769230769,4.088517620282557,1,26,0.07829935636429307
8.218.18.153,12,1.7991803278688525,2.2168873431169263,1,244,0.08364654579156108
95.173.197.102,7,2.7282208588957055,1.210030127011953,1,1630,0.5205324355104717
