src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
142.250.196.193,143,65.61006289308176,43.584359313010495,1,159,1.9226933558081079
142.250.196.195,101,32.3859649122807,31.7637962212443,1,171,0.1322369107658371
142.250.196.196,310,129.45958083832335,89.7119968469514,1,668,0.45793202805622557
142.250.196.202,49,20.52112676056338,13.96056735895543,1,71,0.2588516057158091
142.250.196.206,168,87.88095238095238,37.7261984229079,1,546,1.1850855496294597
142.250.198.65,46,23.5,13.275918047351754,1,46,6.104815430047352
142.250.198.66,25,13.0,7.211102550927978,1,25,3.5272253726347524
142.250.198.74,21,8.344827586206897,5.441069000373475,1,58,0.0589796095877751
142.250.198.78,101,25.1496062992126,26.47816276707167,1,381,0.3883444376959972
142.250.204.33,41,20.093023255813954,12.262277100813437,1,43,0.1638998786472342
142.250.204.35,43,17.758064516129032,12.48829837303314,1,62,0.07443579293958318
142.250.204.42,113,44.098684210526315,35.76251342802615,1,152,0.28296274047121306
142.250.204.46,48,21.816,12.784605742845573,1,125,0.3583478743374741
142.250.204.54,86,35.83606557377049,24.622847132566392,1,122,0.4065851151578952
142.250.66.67,16,8.5,4.6097722286464435,1,16,4.545067376703534
142.250.66.74,10,2.5428571428571427,2.4881761208088276,1,35,0.04792165724421129
142.250.66.78,70,28.099236641221374,21.616665525120126,1,131,0.1455566069650461
142.250.77.1,1965,964.7209186220668,577.0132321633686,1,2003,2.14602630169238
142.250.77.10,28,8.375,8.609717309113995,1,56,0.045988381945045634
142.250.77.14,3861,1625.6881790525858,1236.174187308692,1,4602,1.5533282293260264
142.250.77.22,910,313.99195544554453,261.96483034231,1,1616,3.598489696272905
142.251.170.84,17,6.205882352941177,4.174709653621617,1,68,0.07735864739885616
147.92.249.185,45,6.035433070866142,8.270210534972167,1,508,0.3410809318101933
151.101.67.6,13,7.0,3.7416573867739413,1,13,4.876687605140202
156.146.35.210,15,3.127737226277372,1.3855737396054666,1,1096,0.6347133188765341
156.227.14.33,12,5.6,3.5925849560819945,1,15,0.07997080052019166
163.28.19.8,7174,2161.36935194382,1448.282870202208,1,57387,4.066419719078938
163.28.19.9,1370,685.5,395.48482903899105,1,1370,8.54991053735616
163.28.5.17,2,1.5,0.5,1,2,7.973717382762497
168.95.1.1,10,2.956989247311828,1.9941526267588223,1,93,0.07635571275312217
17.167.200.72,9,5.0,2.581988897471611,1,9,1.7994966091616609
17.23.112.11,43,18.618181818181817,12.805525666809066,1,55,1.0139014383691793
17.23.18.34,238,91.45370370370371,68.50184294077481,1,432,2.445779825288267
17.248.164.23,1112,519.2519305019305,304.18805556137283,1,3108,1.7460585771036135
17.248.223.129,9,4.285714285714286,2.4327694808466287,1,14,0.38100582485114526
17.248.223.130,9,4.4,2.3888630489558556,1,15,0.40317219366661183
17.248.223.65,81,18.636781609195403,17.793878031196208,1,435,0.31925903688177587
17.248.223.66,40,12.006944444444445,9.854142197135072,1,144,0.16950060315076976
17.250.122.132,11,5.0,3.286335345030997,1,25,0.09579559889315463
17.250.122.136,13,6.2,4.036500134192161,1,15,0.31728563359737877
17.250.122.137,708,185.8558510638298,205.03749778438078,1,1880,0.9134399037159927
17.253.117.201,12,6.5,3.452052529534663,1,12,5.455420938727737
17.253.117.202,32,13.755555555555556,9.121782368607953,1,45,0.10180315974078097
17.253.117.203,19,8.909090909090908,5.791130294048359,1,22,0.3077251475631205
17.253.117.27,17,9.0,4.898979485566356,1,17,5.023517496316555
17.253.117.31,32,10.97549019607843,8.369200494466037,1,204,0.1829702831701412
17.253.85.208,8,4.111111111111111,2.4241582476968255,1,9,0.25283315781792026
17.57.12.113,9,5.0,2.581988897471611,1,9,1.7902878905723543
17.57.145.26,25,9.073863636363637,5.910333676132265,1,176,0.14761373828698912
17.8.131.101,15,6.7272727272727275,4.179841430026418,1,22,0.5472476303648791
17.8.131.136,47,19.96969696969697,13.410725803432092,1,66,1.1453076339625696
17.8.138.25,62,28.02857142857143,17.098291277956704,1,105,1.4159246364519693
172.64.144.30,92,47.77894736842105,27.076958138791394,1,95,3.620969160370686
173.194.174.109,12,5.097560975609756,3.0267496697538676,1,41,0.04452581716841011
18.166.193.142,63,32.0,18.184242262647807,1,63,4.3212658307597716
192.0.73.2,67,32.628571428571426,20.000122448604753,1,70,1.1795619773118013
192.169.120.162,3,2.0,0.816496580927726,1,3,13.303487322288076
199.232.151.6,58,23.28235294117647,16.97861060255166,1,85,0.13212662876019018
20.189.173.28,11,5.3076923076923075,3.337078763612902,1,13,0.10190652914457679
20.189.173.8,22,10.076923076923077,6.313943119163457,1,39,1.6666807209751973
203.66.32.75,357,177.525,103.88005603419103,1,360,1.7516427203445313
207.45.73.1,77,33.68888888888889,24.287465649061062,1,90,0.9043068085097805
210.71.227.136,40,19.08974358974359,11.28100956729187,1,78,0.13703053277642113
210.71.227.152,533,205.36,162.62288809799603,1,750,0.5139701237001116
210.71.227.161,6283,2955.0964479945615,1721.8986286311226,1,11768,2.888455523286495
210.71.227.171,6436,2792.464657337639,1799.1518135178412,1,19509,2.9180222865332177
210.71.227.99,6622,3310.5006038647343,1912.1830244727519,1,6624,7.1361205217076265
212.102.50.14,242,106.59554355165429,83.47551255029867,1,1481,0.9623906380970231
216.239.36.180,26,12.145833333333334,7.118021680136194,1,48,0.14835712285845284
23.11.85.57,267,134.0,77.07572034477957,1,267,5.21668479129704
23.209.216.33,16,6.255813953488372,4.126449136608206,1,43,0.1251014978212196
23.246.46.139,297,149.0,85.73602898820698,1,297,5.971721136157925
23.58.97.45,36,13.935483870967742,10.546167271606667,1,62,0.0894764852107547
3.169.137.56,1,1.0,0.0,1,1,0.6931471805599453
3.169.36.108,1,1.0,0.0,1,1,0.6931471805599453
3.169.36.61,1,1.0,0.0,1,1,0.6931471805599453
3.169.55.21,11,5.3076923076923075,3.337078763612902,1,13,0.052692208620630086
3.169.55.39,1,1.0,0.0,1,1,0.6931471805599453
34.212.185.237,14,7.5,4.031128874149275,1,14,2.693488870767208
34.237.73.95,2,1.4761904761904763,0.49943278484292924,1,21,0.017351376649268
35.165.30.1,5,3.0,1.4142135623730951,1,5,5.248795517873915
35.186.224.22,21,7.428571428571429,4.6631424982712755,1,112,0.09582399003918836
35.186.224.24,102,22.043541364296082,22.062146480853322,1,689,0.4701983923059849
35.186.224.40,2,1.1515151515151516,0.35855028988482524,1,99,0.07676367885255311
44.228.67.58,5,3.0,1.4142135623730951,1,5,7.498832970021699
44.235.227.192,15,7.5625,4.513434806220203,1,16,0.21852469540643335
44.238.127.220,12,6.5,3.452052529534663,1,12,2.9116037856866828
44.240.158.19,101,51.57272727272727,28.012159402305375,1,110,3.5342962072026385
45.116.82.51,11,5.142857142857143,3.2701494692170274,1,14,0.20939190105255787
45.57.90.1,20,10.5,5.766281297335398,1,20,5.588466287929314
45.57.91.1,3077,1539.0,888.2533422397014,1,3077,7.5334332427084005
52.41.166.128,12,6.5,3.452052529534663,1,12,3.513928360549545
54.251.192.147,41,17.491525423728813,11.555867071525933,1,59,0.12521348775118982
64.233.189.95,16,7.05,5.044551516240071,1,20,0.2005121125588322
